,exact_name
173,North Pacific Ocean
174,South Atlantic Ocean
175,South Atlantic Ocean
176,South Atlantic Ocean
177,South Atlantic Ocean
178,North Pacific Ocean
179,North Pacific Ocean
180,North Pacific Ocean
181,South Atlantic Ocean
182,false
183,false
184,South Atlantic Ocean
185,North Pacific Ocean
186,North Pacific Ocean
187,North Pacific Ocean
188,North Pacific Ocean
189,South Atlantic Ocean
190,false
191,Arabian Sea
192,South Atlantic Ocean
193,false
194,South Atlantic Ocean
195,South Atlantic Ocean
196,South Atlantic Ocean
197,false
198,false
199,false
200,false
201,false
202,North Pacific Ocean
203,North Pacific Ocean
204,North Pacific Ocean
205,North Pacific Ocean
206,South Atlantic Ocean
207,North Pacific Ocean
208,North Pacific Ocean
209,false
210,false
211,false
212,North Pacific Ocean
213,North Pacific Ocean
214,North Pacific Ocean
215,North Pacific Ocean
216,North Pacific Ocean
217,North Pacific Ocean
218,false
219,North Pacific Ocean
220,false
221,false
222,false
223,South Atlantic Ocean
224,false
225,false
226,false
227,North Pacific Ocean
228,North Pacific Ocean
229,false
230,false
231,false
232,false
233,false
234,South Atlantic Ocean
235,South Atlantic Ocean
236,South Atlantic Ocean
237,false
238,North Pacific Ocean
239,South Atlantic Ocean
240,North Pacific Ocean
241,South Atlantic Ocean
242,North Pacific Ocean
243,South Atlantic Ocean
244,South Atlantic Ocean
245,South Atlantic Ocean
246,North Pacific Ocean
247,South Atlantic Ocean
248,false
249,false
250,false
251,false
252,false
253,South Atlantic Ocean
254,North Pacific Ocean
255,North Pacific Ocean
256,South Atlantic Ocean
257,false
258,false
259,false
260,South Atlantic Ocean
261,false
262,South Atlantic Ocean
263,false
264,South Atlantic Ocean
265,false
266,South Atlantic Ocean
267,South Atlantic Ocean
268,South Atlantic Ocean
269,South Atlantic Ocean
270,South Atlantic Ocean
271,North Pacific Ocean
272,South Atlantic Ocean
273,North Pacific Ocean
274,North Pacific Ocean
275,North Pacific Ocean
276,South Atlantic Ocean
277,South Atlantic Ocean
278,Arabian Sea
279,North Pacific Ocean
280,South Atlantic Ocean
281,false
282,false
283,false
284,false
285,South Atlantic Ocean
286,false
287,false
288,South Atlantic Ocean
289,South Atlantic Ocean
290,North Pacific Ocean
291,North Pacific Ocean
292,North Pacific Ocean
293,North Pacific Ocean
294,false
295,false
296,false
297,North Pacific Ocean
298,North Pacific Ocean
299,South Atlantic Ocean
300,Japan Sea
301,South Atlantic Ocean
302,South Atlantic Ocean
303,North Pacific Ocean
304,North Pacific Ocean
305,false
306,false
307,South Atlantic Ocean
308,North Pacific Ocean
309,North Pacific Ocean
310,North Pacific Ocean
311,North Pacific Ocean
312,false
313,South Atlantic Ocean
314,North Pacific Ocean
315,North Pacific Ocean
316,false
317,North Pacific Ocean
318,false
319,South Atlantic Ocean
320,false
321,false
322,false
323,North Pacific Ocean
324,North Pacific Ocean
325,Indian Ocean
326,false
327,false
328,South Atlantic Ocean
329,South Atlantic Ocean
330,false
331,North Pacific Ocean
332,North Pacific Ocean
333,South Atlantic Ocean
334,false
335,false
336,false
337,North Pacific Ocean
338,North Pacific Ocean
339,South Atlantic Ocean
340,false
341,South Atlantic Ocean
342,South Atlantic Ocean
343,false
344,North Pacific Ocean
345,North Pacific Ocean
346,North Pacific Ocean
347,false
348,false
349,false
350,North Pacific Ocean
351,South Atlantic Ocean
352,false
353,false
354,South Atlantic Ocean
355,false
356,false
357,false
358,South Atlantic Ocean
359,South Atlantic Ocean
360,false
361,North Pacific Ocean
362,false
363,North Pacific Ocean
364,North Pacific Ocean
365,North Pacific Ocean
366,South Atlantic Ocean
367,North Pacific Ocean
368,false
369,North Pacific Ocean
370,false
371,South Atlantic Ocean
372,false
373,North Pacific Ocean
374,South Atlantic Ocean
375,South Atlantic Ocean
376,South Atlantic Ocean
377,Indian Ocean
378,North Pacific Ocean
379,North Pacific Ocean
380,North Pacific Ocean
381,North Pacific Ocean
382,false
383,false
384,North Pacific Ocean
385,false
386,false
387,false
388,North Pacific Ocean
389,North Pacific Ocean
390,false
391,false
392,false
393,North Pacific Ocean
394,North Pacific Ocean
395,North Pacific Ocean
396,South Atlantic Ocean
397,North Pacific Ocean
398,South Atlantic Ocean
399,South Atlantic Ocean
400,false
401,North Pacific Ocean
402,North Pacific Ocean
403,South Atlantic Ocean
404,South Atlantic Ocean
405,North Pacific Ocean
406,false
407,false
408,false
409,false
410,North Pacific Ocean
411,North Pacific Ocean
412,North Pacific Ocean
413,North Pacific Ocean
414,North Pacific Ocean
415,North Pacific Ocean
416,North Pacific Ocean
417,North Pacific Ocean
418,North Pacific Ocean
419,false
420,South Atlantic Ocean
421,false
422,false
423,North Pacific Ocean
424,South Atlantic Ocean
425,North Pacific Ocean
426,South Atlantic Ocean
427,false
428,South Atlantic Ocean
429,North Pacific Ocean
430,North Pacific Ocean
431,North Pacific Ocean
432,false
433,North Pacific Ocean
434,North Pacific Ocean
435,North Pacific Ocean
436,North Pacific Ocean
437,false
438,South Atlantic Ocean
439,South Atlantic Ocean
440,North Pacific Ocean
441,North Pacific Ocean
442,South Atlantic Ocean
443,South Atlantic Ocean
444,South Atlantic Ocean
445,North Pacific Ocean
446,South Atlantic Ocean
447,South Atlantic Ocean
448,North Pacific Ocean
449,North Pacific Ocean
450,South Atlantic Ocean
451,false
452,false
453,false
454,false
455,South Atlantic Ocean
456,North Pacific Ocean
457,North Pacific Ocean
458,North Pacific Ocean
459,South Atlantic Ocean
460,South Atlantic Ocean
461,North Pacific Ocean
462,North Pacific Ocean
463,false
464,North Pacific Ocean
465,false
466,South Atlantic Ocean
467,false
468,false
469,South Atlantic Ocean
470,false
471,North Pacific Ocean
472,North Pacific Ocean
473,North Pacific Ocean
474,North Pacific Ocean
475,false
476,North Pacific Ocean
477,North Pacific Ocean
478,North Pacific Ocean
479,North Pacific Ocean
480,North Pacific Ocean
481,false
482,South Atlantic Ocean
483,false
484,South Atlantic Ocean
485,South Atlantic Ocean
486,false
487,North Pacific Ocean
488,North Pacific Ocean
489,false
490,North Pacific Ocean
491,North Pacific Ocean
492,false
493,North Pacific Ocean
494,false
495,South Atlantic Ocean
496,North Pacific Ocean
497,North Pacific Ocean
498,North Pacific Ocean
499,North Pacific Ocean
500,North Pacific Ocean
501,false
502,false
503,South Atlantic Ocean
504,North Pacific Ocean
505,North Pacific Ocean
506,North Pacific Ocean
507,North Pacific Ocean
508,false
509,South Atlantic Ocean
510,false
511,North Pacific Ocean
512,false
513,false
514,false
515,North Pacific Ocean
516,North Pacific Ocean
517,South Atlantic Ocean
518,false
519,North Pacific Ocean
520,North Pacific Ocean
521,North Pacific Ocean
522,North Pacific Ocean
523,North Pacific Ocean
524,North Pacific Ocean
525,North Pacific Ocean
526,false
527,North Pacific Ocean
528,North Pacific Ocean
529,North Pacific Ocean
530,South Atlantic Ocean
531,false
532,North Pacific Ocean
533,false
534,false
535,North Pacific Ocean
536,South Atlantic Ocean
537,false
538,South Atlantic Ocean
539,North Pacific Ocean
540,North Pacific Ocean
541,false
542,false
543,North Pacific Ocean
544,false
545,false
546,false
547,North Pacific Ocean
548,false
549,North Pacific Ocean
550,North Pacific Ocean
551,North Pacific Ocean
552,South Atlantic Ocean
553,false
554,false
555,false
556,North Pacific Ocean
557,South Atlantic Ocean
558,North Pacific Ocean
559,South Atlantic Ocean
560,South Atlantic Ocean
561,North Pacific Ocean
562,North Pacific Ocean
563,South Atlantic Ocean
564,North Pacific Ocean
565,North Pacific Ocean
566,false
567,North Pacific Ocean
568,North Pacific Ocean
569,North Pacific Ocean
570,North Pacific Ocean
571,South Atlantic Ocean
572,South Atlantic Ocean
573,North Pacific Ocean
574,North Pacific Ocean
575,South Atlantic Ocean
576,South Atlantic Ocean
577,North Pacific Ocean
578,North Pacific Ocean
579,North Pacific Ocean
580,North Pacific Ocean
581,North Pacific Ocean
582,North Pacific Ocean
583,North Pacific Ocean
584,North Pacific Ocean
585,South Atlantic Ocean
586,South Atlantic Ocean
587,North Pacific Ocean
588,North Pacific Ocean
589,North Pacific Ocean
590,false
591,North Pacific Ocean
592,North Pacific Ocean
593,North Pacific Ocean
594,North Pacific Ocean
595,North Pacific Ocean
596,North Pacific Ocean
597,North Pacific Ocean
598,South Atlantic Ocean
599,North Pacific Ocean
600,North Pacific Ocean
601,South Atlantic Ocean
602,North Pacific Ocean
603,South Atlantic Ocean
604,false
605,North Pacific Ocean
606,South Atlantic Ocean
607,North Pacific Ocean
608,North Pacific Ocean
609,North Pacific Ocean
610,North Pacific Ocean
611,South Atlantic Ocean
612,South Atlantic Ocean
613,false
614,North Pacific Ocean
615,North Pacific Ocean
616,North Pacific Ocean
617,North Pacific Ocean
618,false
619,North Pacific Ocean
620,South Atlantic Ocean
621,North Pacific Ocean
622,North Pacific Ocean
623,South Atlantic Ocean
624,North Pacific Ocean
625,false
626,Indian Ocean
627,false
628,South Atlantic Ocean
629,North Pacific Ocean
630,North Pacific Ocean
631,North Pacific Ocean
632,South Atlantic Ocean
633,false
634,North Pacific Ocean
635,North Pacific Ocean
636,South Atlantic Ocean
637,North Pacific Ocean
638,North Pacific Ocean
639,North Pacific Ocean
640,North Pacific Ocean
641,North Pacific Ocean
642,North Pacific Ocean
643,false
644,North Pacific Ocean
645,North Pacific Ocean
646,false
647,false
648,South Atlantic Ocean
649,North Pacific Ocean
650,North Pacific Ocean
651,North Pacific Ocean
652,false
653,North Pacific Ocean
654,South Atlantic Ocean
655,South Atlantic Ocean
656,South Atlantic Ocean
657,South Atlantic Ocean
658,North Pacific Ocean
659,North Pacific Ocean
660,North Pacific Ocean
661,South Atlantic Ocean
662,South Atlantic Ocean
663,North Pacific Ocean
664,North Pacific Ocean
665,false
666,North Pacific Ocean
667,South Atlantic Ocean
668,false
669,false
670,North Pacific Ocean
671,South Atlantic Ocean
672,North Pacific Ocean
673,North Pacific Ocean
674,false
675,false
676,North Pacific Ocean
677,South Atlantic Ocean
678,North Pacific Ocean
679,North Pacific Ocean
680,North Pacific Ocean
681,false
682,North Pacific Ocean
683,South Atlantic Ocean
684,false
685,South Atlantic Ocean
686,North Pacific Ocean
687,North Pacific Ocean
688,North Pacific Ocean
689,North Pacific Ocean
690,North Pacific Ocean
691,Indian Ocean
692,false
693,North Pacific Ocean
694,North Pacific Ocean
695,North Pacific Ocean
696,South Atlantic Ocean
697,North Pacific Ocean
698,false
699,false
700,North Pacific Ocean
701,North Pacific Ocean
702,North Pacific Ocean
703,North Pacific Ocean
704,South Atlantic Ocean
705,North Pacific Ocean
706,South Atlantic Ocean
707,North Pacific Ocean
708,South Atlantic Ocean
709,South Atlantic Ocean
710,false
711,North Pacific Ocean
712,North Pacific Ocean
713,North Pacific Ocean
714,South Atlantic Ocean
715,North Pacific Ocean
716,North Pacific Ocean
717,North Pacific Ocean
718,North Pacific Ocean
719,South Atlantic Ocean
720,false
721,South Atlantic Ocean
722,North Pacific Ocean
723,South Atlantic Ocean
724,North Pacific Ocean
725,South Atlantic Ocean
726,North Pacific Ocean
727,North Pacific Ocean
728,false
729,North Pacific Ocean
730,North Pacific Ocean
731,North Pacific Ocean
732,false
733,North Pacific Ocean
734,North Pacific Ocean
735,North Pacific Ocean
736,North Pacific Ocean
737,false
738,North Pacific Ocean
739,North Pacific Ocean
740,North Pacific Ocean
741,North Pacific Ocean
742,North Pacific Ocean
743,North Pacific Ocean
744,South Atlantic Ocean
745,North Pacific Ocean
746,North Pacific Ocean
747,South Atlantic Ocean
748,false
749,North Pacific Ocean
750,North Pacific Ocean
751,South Atlantic Ocean
752,North Pacific Ocean
753,North Pacific Ocean
754,North Pacific Ocean
755,North Pacific Ocean
756,North Pacific Ocean
757,North Pacific Ocean
758,North Pacific Ocean
759,false
760,false
761,North Pacific Ocean
762,North Pacific Ocean
763,North Pacific Ocean
764,false
765,false
766,South Atlantic Ocean
767,North Pacific Ocean
768,North Pacific Ocean
769,South Atlantic Ocean
770,North Pacific Ocean
771,false
772,South Atlantic Ocean
773,North Pacific Ocean
774,false
775,South Atlantic Ocean
776,South Atlantic Ocean
777,false
778,North Pacific Ocean
779,false
780,false
781,South Atlantic Ocean
782,South Atlantic Ocean
783,South Atlantic Ocean
784,false
785,false
786,North Pacific Ocean
787,South Atlantic Ocean
788,false
789,false
790,false
791,false
792,North Pacific Ocean
793,North Pacific Ocean
794,North Pacific Ocean
795,North Pacific Ocean
796,North Pacific Ocean
797,South Atlantic Ocean
798,false
799,North Pacific Ocean
800,South Atlantic Ocean
801,South Atlantic Ocean
802,South Atlantic Ocean
803,false
804,North Pacific Ocean
805,false
806,South Atlantic Ocean
807,South Atlantic Ocean
808,North Pacific Ocean
809,North Pacific Ocean
810,South Atlantic Ocean
811,North Pacific Ocean
812,South Atlantic Ocean
813,false
814,false
815,South Atlantic Ocean
816,South Atlantic Ocean
817,South Atlantic Ocean
818,North Pacific Ocean
819,South Atlantic Ocean
820,North Pacific Ocean
821,North Pacific Ocean
822,North Pacific Ocean
823,North Pacific Ocean
824,North Pacific Ocean
825,false
826,false
827,false
828,false
829,North Pacific Ocean
830,South Atlantic Ocean
831,North Pacific Ocean
832,North Pacific Ocean
833,North Pacific Ocean
834,North Pacific Ocean
835,South Atlantic Ocean
836,false
837,false
838,South Atlantic Ocean
839,South Atlantic Ocean
840,North Pacific Ocean
841,North Pacific Ocean
842,North Pacific Ocean
843,North Pacific Ocean
844,North Pacific Ocean
845,North Pacific Ocean
846,false
847,false
848,false
849,false
850,South Atlantic Ocean
851,North Pacific Ocean
852,North Pacific Ocean
853,North Pacific Ocean
854,North Pacific Ocean
855,South Atlantic Ocean
856,false
857,false
858,North Pacific Ocean
859,North Pacific Ocean
860,North Pacific Ocean
861,North Pacific Ocean
862,false
863,South Atlantic Ocean
864,false
865,false
866,false
867,false
868,North Pacific Ocean
869,false
870,South Atlantic Ocean
871,North Pacific Ocean
872,false
873,false
874,false
875,South Atlantic Ocean
876,false
877,false
878,North Pacific Ocean
879,North Pacific Ocean
880,North Pacific Ocean
881,North Pacific Ocean
882,North Pacific Ocean
883,Philippine Sea
884,false
885,false
886,South Atlantic Ocean
887,false
888,false
889,false
890,false
891,North Pacific Ocean
892,false
893,South Atlantic Ocean
894,South Atlantic Ocean
895,South Atlantic Ocean
896,false
897,North Pacific Ocean
898,North Pacific Ocean
899,North Pacific Ocean
900,North Pacific Ocean
901,false
902,South Atlantic Ocean
903,North Pacific Ocean
904,South Atlantic Ocean
905,South Atlantic Ocean
906,false
907,false
908,false
909,false
910,false
911,false
912,South Atlantic Ocean
913,South Atlantic Ocean
914,South Atlantic Ocean
915,South Atlantic Ocean
916,North Pacific Ocean
917,South Atlantic Ocean
918,North Pacific Ocean
919,North Pacific Ocean
920,South Atlantic Ocean
921,South Atlantic Ocean
922,false
923,South Atlantic Ocean
924,false
925,false
926,South Atlantic Ocean
927,false
928,North Pacific Ocean
929,North Pacific Ocean
930,North Pacific Ocean
931,false
932,false
933,false
934,false
935,false
936,South Atlantic Ocean
937,South Atlantic Ocean
938,South Atlantic Ocean
939,false
940,South Atlantic Ocean
941,North Pacific Ocean
942,South Atlantic Ocean
943,North Pacific Ocean
944,North Pacific Ocean
945,North Pacific Ocean
946,North Pacific Ocean
947,North Pacific Ocean
948,North Pacific Ocean
949,North Pacific Ocean
950,North Pacific Ocean
951,North Pacific Ocean
952,false
953,false
954,false
955,false
956,South Atlantic Ocean
957,South Atlantic Ocean
958,false
959,false
960,Arabian Sea
961,North Pacific Ocean
962,North Pacific Ocean
963,North Pacific Ocean
964,North Pacific Ocean
965,false
966,South Atlantic Ocean
967,false
968,false
969,false
970,false
971,North Pacific Ocean
972,North Pacific Ocean
973,North Pacific Ocean
974,North Pacific Ocean
975,North Pacific Ocean
976,false
977,false
978,false
979,false
980,false
981,false
982,South Atlantic Ocean
983,South Atlantic Ocean
984,false
985,South Atlantic Ocean
986,false
987,North Pacific Ocean
988,North Pacific Ocean
989,false
990,false
991,North Pacific Ocean
992,North Pacific Ocean
993,North Pacific Ocean
994,South Atlantic Ocean
995,South Atlantic Ocean
996,South Atlantic Ocean
997,false
998,false
999,South Atlantic Ocean
1000,false
1001,North Pacific Ocean
1002,North Pacific Ocean
1003,false
1004,South Atlantic Ocean
1005,South Atlantic Ocean
1006,South Atlantic Ocean
1007,false
1008,false
1009,false
1010,North Pacific Ocean
1011,false
1012,North Pacific Ocean
1013,South Atlantic Ocean
1014,South Atlantic Ocean
1015,false
1016,North Pacific Ocean
1017,North Pacific Ocean
1018,false
1019,false
1020,South Atlantic Ocean
1021,South Atlantic Ocean
1022,false
1023,false
1024,false
1025,false
1026,false
1027,false
1028,North Pacific Ocean
1029,North Pacific Ocean
1030,North Pacific Ocean
1031,false
1032,false
1033,false
1034,South Atlantic Ocean
1035,North Pacific Ocean
1036,North Pacific Ocean
1037,North Pacific Ocean
1038,South Atlantic Ocean
1039,North Pacific Ocean
1040,false
1041,false
1042,false
1043,South Atlantic Ocean
1044,North Pacific Ocean
1045,Indian Ocean
1046,North Pacific Ocean
1047,South Atlantic Ocean
1048,false
1049,false
1050,false
1051,South Atlantic Ocean
1052,North Pacific Ocean
1053,North Pacific Ocean
1054,North Pacific Ocean
1055,South Atlantic Ocean
1056,false
1057,South Atlantic Ocean
1058,false
1059,false
1060,false
1061,false
1062,South Atlantic Ocean
1063,false
1064,South Atlantic Ocean
1065,false
1066,South Atlantic Ocean
1067,false
1068,false
1069,North Pacific Ocean
1070,false
1071,North Pacific Ocean
1072,South Atlantic Ocean
1073,false
1074,North Pacific Ocean
1075,North Pacific Ocean
1076,North Pacific Ocean
1077,North Pacific Ocean
1078,South Atlantic Ocean
1079,false
1080,false
1081,North Pacific Ocean
1082,North Pacific Ocean
1083,false
1084,false
1085,false
1086,false
1087,North Pacific Ocean
1088,North Pacific Ocean
1089,North Pacific Ocean
1090,North Pacific Ocean
1091,North Pacific Ocean
1092,false
1093,North Pacific Ocean
1094,false
1095,North Pacific Ocean
1096,false
1097,South Atlantic Ocean
1098,false
1099,false
1100,false
1101,South Atlantic Ocean
1102,false
1103,North Pacific Ocean
1104,South Atlantic Ocean
1105,North Pacific Ocean
1106,false
1107,South Atlantic Ocean
1108,South Atlantic Ocean
1109,North Pacific Ocean
1110,North Pacific Ocean
1111,North Pacific Ocean
1112,North Pacific Ocean
1113,North Pacific Ocean
1114,North Pacific Ocean
1115,North Pacific Ocean
1116,South Atlantic Ocean
1117,false
1118,South Atlantic Ocean
1119,South Atlantic Ocean
1120,North Pacific Ocean
1121,false
1122,North Pacific Ocean
1123,North Pacific Ocean
1124,North Pacific Ocean
1125,North Pacific Ocean
1126,South Atlantic Ocean
1127,South Atlantic Ocean
1128,false
1129,false
1130,false
1131,false
1132,North Pacific Ocean
1133,North Pacific Ocean
1134,false
1135,Arabian Sea
1136,South Atlantic Ocean
1137,false
1138,false
1139,false
1140,false
1141,North Pacific Ocean
1142,North Pacific Ocean
1143,South Atlantic Ocean
1144,North Pacific Ocean
1145,false
1146,North Pacific Ocean
1147,North Pacific Ocean
1148,false
1149,North Pacific Ocean
1150,false
1151,false
1152,South Atlantic Ocean
1153,false
1154,South Atlantic Ocean
1155,North Pacific Ocean
1156,North Pacific Ocean
1157,North Pacific Ocean
1158,false
1159,South Atlantic Ocean
1160,North Pacific Ocean
1161,false
1162,false
1163,false
1164,false
1165,false
1166,North Pacific Ocean
1167,false
1168,false
1169,false
1170,North Pacific Ocean
1171,South Atlantic Ocean
1172,false
1173,North Pacific Ocean
1174,South Atlantic Ocean
1175,South Atlantic Ocean
1176,North Pacific Ocean
1177,North Pacific Ocean
1178,false
1179,false
1180,South Atlantic Ocean
1181,false
1182,North Pacific Ocean
1183,South Atlantic Ocean
1184,North Pacific Ocean
1185,South Atlantic Ocean
1186,false
1187,false
1188,North Pacific Ocean
1189,North Pacific Ocean
1190,North Pacific Ocean
1191,false
1192,North Pacific Ocean
1193,North Pacific Ocean
1194,North Pacific Ocean
1195,South Atlantic Ocean
1196,false
1197,South Atlantic Ocean
1198,South Atlantic Ocean
1199,North Pacific Ocean
1200,North Pacific Ocean
1201,North Pacific Ocean
1202,North Pacific Ocean
1203,North Pacific Ocean
1204,South Atlantic Ocean
1205,false
1206,false
1207,North Pacific Ocean
1208,North Pacific Ocean
1209,false
1210,North Pacific Ocean
1211,false
1212,false
1213,South Atlantic Ocean
1214,South Atlantic Ocean
1215,North Pacific Ocean
1216,North Pacific Ocean
1217,South Atlantic Ocean
1218,false
1219,North Pacific Ocean
1220,South Atlantic Ocean
1221,North Pacific Ocean
1222,North Pacific Ocean
1223,North Pacific Ocean
1224,North Pacific Ocean
1225,South Atlantic Ocean
1226,South Atlantic Ocean
1227,North Pacific Ocean
1228,North Pacific Ocean
1229,false
1230,North Pacific Ocean
1231,South Atlantic Ocean
1232,North Pacific Ocean
1233,false
1234,South Atlantic Ocean
1235,North Pacific Ocean
1236,North Pacific Ocean
1237,North Pacific Ocean
1238,North Pacific Ocean
1239,false
1240,false
1241,South Atlantic Ocean
1242,North Pacific Ocean
1243,false
1244,North Pacific Ocean
1245,false
1246,false
1247,North Pacific Ocean
1248,North Pacific Ocean
1249,false
1250,North Pacific Ocean
1251,false
1252,North Pacific Ocean
1253,North Pacific Ocean
1254,North Pacific Ocean
1255,South Atlantic Ocean
1256,false
1257,North Pacific Ocean
1258,North Pacific Ocean
1259,South Atlantic Ocean
1260,North Pacific Ocean
1261,South Atlantic Ocean
1262,North Pacific Ocean
1263,North Pacific Ocean
1264,North Pacific Ocean
1265,North Pacific Ocean
1266,North Pacific Ocean
1267,North Pacific Ocean
1268,North Pacific Ocean
1269,North Pacific Ocean
1270,South Atlantic Ocean
1271,North Pacific Ocean
1272,North Pacific Ocean
1273,North Pacific Ocean
1274,South Atlantic Ocean
1275,North Pacific Ocean
1276,false
1277,South Atlantic Ocean
1278,false
1279,false
1280,North Pacific Ocean
1281,North Pacific Ocean
1282,North Pacific Ocean
1283,South Atlantic Ocean
1284,North Pacific Ocean
1285,false
1286,North Pacific Ocean
1287,North Pacific Ocean
1288,North Pacific Ocean
1289,North Pacific Ocean
1290,false
1291,North Pacific Ocean
1292,North Pacific Ocean
1293,North Pacific Ocean
1294,false
1295,false
1296,North Pacific Ocean
1297,North Pacific Ocean
1298,North Pacific Ocean
1299,false
1300,North Pacific Ocean
1301,North Pacific Ocean
1302,North Pacific Ocean
1303,North Pacific Ocean
1304,North Pacific Ocean
1305,false
1306,North Pacific Ocean
1307,North Pacific Ocean
1308,false
1309,North Pacific Ocean
1310,North Pacific Ocean
1311,South Atlantic Ocean
1312,North Pacific Ocean
1313,false
1314,false
1315,North Pacific Ocean
1316,South Atlantic Ocean
1317,North Pacific Ocean
1318,North Pacific Ocean
1319,South Atlantic Ocean
1320,North Pacific Ocean
1321,North Pacific Ocean
1322,false
1323,North Pacific Ocean
1324,North Pacific Ocean
1325,North Pacific Ocean
1326,North Pacific Ocean
1327,North Pacific Ocean
1328,North Pacific Ocean
1329,North Pacific Ocean
1330,South Atlantic Ocean
1331,North Pacific Ocean
1332,North Pacific Ocean
1333,North Pacific Ocean
1334,false
1335,North Pacific Ocean
1336,South Atlantic Ocean
1337,Indian Ocean
1338,South Atlantic Ocean
1339,North Pacific Ocean
1340,North Pacific Ocean
1341,South Atlantic Ocean
1342,South Atlantic Ocean
1343,North Pacific Ocean
1344,South Atlantic Ocean
1345,South Atlantic Ocean
1346,North Pacific Ocean
1347,false
1348,North Pacific Ocean
1349,South Atlantic Ocean
1350,North Pacific Ocean
1351,South Atlantic Ocean
1352,South Atlantic Ocean
1353,North Pacific Ocean
1354,South Atlantic Ocean
1355,false
1356,North Pacific Ocean
1357,North Pacific Ocean
1358,North Pacific Ocean
1359,North Pacific Ocean
1360,false
1361,South Atlantic Ocean
1362,North Pacific Ocean
1363,South Atlantic Ocean
1364,North Pacific Ocean
1365,false
1366,North Pacific Ocean
1367,South Atlantic Ocean
1368,false
1369,South Atlantic Ocean
1370,false
1371,North Pacific Ocean
1372,North Pacific Ocean
1373,North Pacific Ocean
1374,North Pacific Ocean
1375,North Pacific Ocean
1376,false
1377,North Pacific Ocean
1378,false
1379,North Pacific Ocean
1380,North Pacific Ocean
1381,North Pacific Ocean
1382,false
1383,false
1384,North Pacific Ocean
1385,North Pacific Ocean
1386,false
