,ocean
226,false
227,pacific
228,pacific
229,false
230,false
231,false
232,false
233,false
234,atlantic
235,atlantic
236,atlantic
237,false
238,pacific
239,atlantic
240,pacific
241,atlantic
242,pacific
243,atlantic
244,atlantic
245,atlantic
246,pacific
247,atlantic
248,false
249,false
250,false
251,false
252,false
253,atlantic
254,pacific
255,pacific
256,atlantic
257,false
258,false
259,false
260,atlantic
261,false
262,atlantic
263,false
264,atlantic
265,false
266,atlantic
267,atlantic
268,atlantic
269,atlantic
270,atlantic
271,pacific
272,atlantic
273,pacific
274,pacific
275,pacific
276,atlantic
277,atlantic
278,indian
279,pacific
280,atlantic
281,false
282,false
283,false
284,false
285,atlantic
286,false
287,false
288,atlantic
289,atlantic
290,pacific
291,pacific
292,pacific
293,pacific
294,false
295,false
296,false
297,pacific
298,pacific
299,atlantic
300,pacific
301,atlantic
302,atlantic
303,pacific
304,pacific
305,false
306,false
307,atlantic
308,pacific
309,pacific
310,pacific
311,pacific
312,false
313,atlantic
314,pacific
315,pacific
316,false
317,pacific
318,false
319,atlantic
320,false
321,false
322,false
323,pacific
324,pacific
325,indian
326,false
327,false
328,atlantic
329,atlantic
330,false
331,pacific
332,pacific
333,atlantic
334,false
335,false
336,false
337,pacific
338,pacific
339,atlantic
340,false
341,atlantic
342,atlantic
343,false
344,pacific
345,pacific
346,pacific
347,false
348,false
349,false
350,pacific
351,atlantic
352,false
353,false
354,atlantic
355,false
356,false
357,false
358,atlantic
359,atlantic
360,false
361,pacific
362,false
363,pacific
364,pacific
365,pacific
366,atlantic
367,pacific
368,false
369,pacific
370,false
371,atlantic
372,false
373,pacific
374,atlantic
375,atlantic
376,atlantic
377,indian
378,pacific
379,pacific
380,pacific
381,pacific
382,false
383,false
384,pacific
385,false
386,false
387,false
388,pacific
389,pacific
390,false
391,false
392,false
393,pacific
394,pacific
395,pacific
396,atlantic
397,pacific
398,atlantic
399,atlantic
400,false
401,pacific
402,pacific
403,atlantic
404,atlantic
405,pacific
406,false
407,false
408,false
409,false
410,pacific
411,pacific
412,pacific
413,pacific
414,pacific
415,pacific
416,pacific
417,pacific
418,pacific
419,false
420,atlantic
421,false
422,false
423,pacific
424,atlantic
425,pacific
426,atlantic
427,false
428,atlantic
429,pacific
430,pacific
431,pacific
432,false
433,pacific
434,pacific
435,pacific
436,pacific
437,false
438,atlantic
439,atlantic
440,pacific
441,pacific
442,atlantic
443,atlantic
444,atlantic
445,pacific
446,atlantic
447,atlantic
448,pacific
449,pacific
450,atlantic
451,false
452,false
453,false
454,false
455,atlantic
456,pacific
457,pacific
458,pacific
459,atlantic
460,atlantic
461,pacific
462,pacific
463,false
464,pacific
465,false
466,atlantic
467,false
468,false
469,atlantic
470,false
471,pacific
472,pacific
473,pacific
474,pacific
475,false
476,pacific
477,pacific
478,pacific
479,pacific
480,pacific
481,false
482,atlantic
483,false
484,atlantic
485,atlantic
486,false
487,pacific
488,pacific
489,false
490,pacific
491,pacific
492,false
493,pacific
494,false
495,atlantic
496,pacific
497,pacific
498,pacific
499,pacific
500,pacific
501,false
502,false
503,atlantic
504,pacific
505,pacific
506,pacific
507,pacific
508,false
509,atlantic
510,false
511,pacific
512,false
513,false
514,false
515,pacific
516,pacific
517,atlantic
518,false
519,pacific
520,pacific
521,pacific
522,pacific
523,pacific
524,pacific
525,pacific
526,false
527,pacific
528,pacific
529,pacific
530,atlantic
531,false
532,pacific
533,false
534,false
535,pacific
536,atlantic
537,false
538,atlantic
539,pacific
540,pacific
541,false
542,false
543,pacific
544,false
545,false
546,false
547,pacific
548,false
549,pacific
550,pacific
551,pacific
552,atlantic
553,false
554,false
555,false
556,pacific
557,atlantic
558,pacific
559,atlantic
560,atlantic
561,pacific
562,pacific
563,atlantic
564,pacific
565,pacific
566,false
567,pacific
568,pacific
569,pacific
570,pacific
571,atlantic
572,atlantic
573,pacific
574,pacific
575,atlantic
576,atlantic
577,pacific
578,pacific
579,pacific
580,pacific
581,pacific
582,pacific
583,pacific
584,pacific
585,atlantic
586,atlantic
587,pacific
588,pacific
589,pacific
590,false
591,pacific
592,pacific
593,pacific
594,pacific
595,pacific
596,pacific
597,pacific
598,atlantic
599,pacific
600,pacific
601,atlantic
602,pacific
603,atlantic
604,false
605,pacific
606,atlantic
607,pacific
608,pacific
609,pacific
610,pacific
611,atlantic
612,atlantic
613,false
614,pacific
615,pacific
616,pacific
617,pacific
618,false
619,pacific
620,atlantic
621,pacific
622,pacific
623,atlantic
624,pacific
625,false
626,indian
627,false
628,atlantic
629,pacific
630,pacific
631,pacific
632,atlantic
633,false
634,pacific
635,pacific
636,atlantic
637,pacific
638,pacific
639,pacific
640,pacific
641,pacific
642,pacific
643,false
644,pacific
645,pacific
646,false
647,false
648,atlantic
649,pacific
650,pacific
651,pacific
652,false
653,pacific
654,atlantic
655,atlantic
656,atlantic
657,atlantic
658,pacific
659,pacific
660,pacific
661,atlantic
662,atlantic
663,pacific
664,pacific
665,false
666,pacific
667,atlantic
668,false
669,false
670,pacific
671,atlantic
672,pacific
673,pacific
674,false
675,false
676,pacific
677,atlantic
678,pacific
679,pacific
680,pacific
681,false
682,pacific
683,atlantic
684,false
685,atlantic
686,pacific
687,pacific
688,pacific
689,pacific
690,pacific
691,indian
692,false
693,pacific
694,pacific
695,pacific
696,atlantic
697,pacific
698,false
699,false
700,pacific
701,pacific
702,pacific
703,pacific
704,atlantic
705,pacific
706,atlantic
707,pacific
708,atlantic
709,atlantic
710,false
711,pacific
712,pacific
713,pacific
714,atlantic
715,pacific
716,pacific
717,pacific
718,pacific
719,atlantic
720,false
721,atlantic
722,pacific
723,atlantic
724,pacific
725,atlantic
726,pacific
727,pacific
728,false
729,pacific
730,pacific
731,pacific
732,false
733,pacific
734,pacific
735,pacific
736,pacific
737,false
738,pacific
739,pacific
740,pacific
741,pacific
742,pacific
743,pacific
744,atlantic
745,pacific
746,pacific
747,atlantic
748,false
749,pacific
750,pacific
751,atlantic
752,pacific
753,pacific
754,pacific
755,pacific
756,pacific
757,pacific
758,pacific
759,false
760,false
761,pacific
762,pacific
763,pacific
764,false
765,false
766,atlantic
767,pacific
768,pacific
769,atlantic
770,pacific
771,false
772,atlantic
773,pacific
774,false
775,atlantic
776,atlantic
777,false
778,pacific
779,false
780,false
781,atlantic
782,atlantic
783,atlantic
784,false
785,false
786,pacific
787,atlantic
788,false
789,false
790,false
791,false
792,pacific
793,pacific
794,pacific
795,pacific
796,pacific
797,atlantic
798,false
799,pacific
800,atlantic
801,atlantic
802,atlantic
803,false
804,pacific
805,false
806,atlantic
807,atlantic
808,pacific
809,pacific
810,atlantic
811,pacific
812,atlantic
813,false
814,false
815,atlantic
816,atlantic
817,atlantic
818,pacific
819,atlantic
820,pacific
821,pacific
822,pacific
823,pacific
824,pacific
825,false
826,false
827,false
828,false
829,pacific
830,atlantic
831,pacific
832,pacific
833,pacific
834,pacific
835,atlantic
836,false
837,false
838,atlantic
839,atlantic
840,pacific
841,pacific
842,pacific
843,pacific
844,pacific
845,pacific
846,false
847,false
848,false
849,false
850,atlantic
851,pacific
852,pacific
853,pacific
854,pacific
855,atlantic
856,false
857,false
858,pacific
859,pacific
860,pacific
861,pacific
862,false
863,atlantic
864,false
865,false
866,false
867,false
868,pacific
869,false
870,atlantic
871,pacific
872,false
873,false
874,false
875,atlantic
876,false
877,false
878,pacific
879,pacific
880,pacific
881,pacific
882,pacific
883,pacific
884,false
885,false
886,atlantic
887,false
888,false
889,false
890,false
891,pacific
892,false
893,atlantic
894,atlantic
895,atlantic
896,false
897,pacific
898,pacific
899,pacific
900,pacific
901,false
902,atlantic
903,pacific
904,atlantic
905,atlantic
906,false
907,false
908,false
909,false
910,false
911,false
912,atlantic
913,atlantic
914,atlantic
915,atlantic
916,pacific
917,atlantic
918,pacific
919,pacific
920,atlantic
921,atlantic
922,false
923,atlantic
924,false
925,false
926,atlantic
927,false
928,pacific
929,pacific
930,pacific
931,false
932,false
933,false
934,false
935,false
936,atlantic
937,atlantic
938,atlantic
939,false
940,atlantic
941,pacific
942,atlantic
943,pacific
944,pacific
945,pacific
946,pacific
947,pacific
948,pacific
949,pacific
950,pacific
951,pacific
952,false
953,false
954,false
955,false
956,atlantic
957,atlantic
958,false
959,false
960,indian
961,pacific
962,pacific
963,pacific
964,pacific
965,false
966,atlantic
967,false
968,false
969,false
970,false
971,pacific
972,pacific
973,pacific
974,pacific
975,pacific
976,false
977,false
978,false
979,false
980,false
981,false
982,atlantic
983,atlantic
984,false
985,atlantic
986,false
987,pacific
988,pacific
989,false
990,false
991,pacific
992,pacific
993,pacific
994,atlantic
995,atlantic
996,atlantic
997,false
998,false
999,atlantic
1000,false
1001,pacific
1002,pacific
1003,false
1004,atlantic
1005,atlantic
1006,atlantic
1007,false
1008,false
1009,false
1010,pacific
1011,false
1012,pacific
1013,atlantic
1014,atlantic
1015,false
1016,pacific
1017,pacific
1018,false
1019,false
1020,atlantic
1021,atlantic
1022,false
1023,false
1024,false
1025,false
1026,false
1027,false
1028,pacific
1029,pacific
1030,pacific
1031,false
1032,false
1033,false
1034,atlantic
1035,pacific
1036,pacific
1037,pacific
1038,atlantic
1039,pacific
1040,false
1041,false
1042,false
1043,atlantic
1044,pacific
1045,indian
1046,pacific
1047,atlantic
1048,false
1049,false
1050,false
1051,atlantic
1052,pacific
1053,pacific
1054,pacific
1055,atlantic
1056,false
1057,atlantic
1058,false
1059,false
1060,false
1061,false
1062,atlantic
1063,false
1064,atlantic
1065,false
1066,atlantic
1067,false
1068,false
1069,pacific
1070,false
1071,pacific
1072,atlantic
1073,false
1074,pacific
1075,pacific
1076,pacific
1077,pacific
1078,atlantic
1079,false
1080,false
1081,pacific
1082,pacific
1083,false
1084,false
1085,false
1086,false
1087,pacific
1088,pacific
1089,pacific
1090,pacific
1091,pacific
1092,false
1093,pacific
1094,false
1095,pacific
1096,false
1097,atlantic
1098,false
1099,false
1100,false
1101,atlantic
1102,false
1103,pacific
1104,atlantic
1105,pacific
1106,false
1107,atlantic
1108,atlantic
1109,pacific
1110,pacific
1111,pacific
1112,pacific
1113,pacific
1114,pacific
1115,pacific
1116,atlantic
1117,false
1118,atlantic
1119,atlantic
1120,pacific
1121,false
1122,pacific
1123,pacific
1124,pacific
1125,pacific
1126,atlantic
1127,atlantic
1128,false
1129,false
1130,false
1131,false
1132,pacific
1133,pacific
1134,false
1135,indian
1136,atlantic
1137,false
1138,false
1139,false
1140,false
1141,pacific
1142,pacific
1143,atlantic
1144,pacific
1145,false
1146,pacific
1147,pacific
1148,false
1149,pacific
1150,false
1151,false
1152,atlantic
1153,false
1154,atlantic
1155,pacific
1156,pacific
1157,pacific
1158,false
1159,atlantic
1160,pacific
1161,false
1162,false
1163,false
1164,false
1165,false
1166,pacific
1167,false
1168,false
1169,false
1170,pacific
1171,atlantic
1172,false
1173,pacific
1174,atlantic
1175,atlantic
1176,pacific
1177,pacific
1178,false
1179,false
1180,atlantic
1181,false
1182,pacific
1183,atlantic
1184,pacific
1185,atlantic
1186,false
1187,false
1188,pacific
1189,pacific
1190,pacific
1191,false
1192,pacific
1193,pacific
1194,pacific
1195,atlantic
1196,false
1197,atlantic
1198,atlantic
1199,pacific
1200,pacific
1201,pacific
1202,pacific
1203,pacific
1204,atlantic
1205,false
1206,false
1207,pacific
1208,pacific
1209,false
1210,pacific
1211,false
1212,false
1213,atlantic
1214,atlantic
1215,pacific
1216,pacific
1217,atlantic
1218,false
1219,pacific
1220,atlantic
1221,pacific
1222,pacific
1223,pacific
1224,pacific
1225,atlantic
1226,atlantic
1227,pacific
1228,pacific
1229,false
1230,pacific
1231,atlantic
1232,pacific
1233,false
1234,atlantic
1235,pacific
1236,pacific
1237,pacific
1238,pacific
1239,false
1240,false
1241,atlantic
1242,pacific
1243,false
1244,pacific
1245,false
1246,false
1247,pacific
1248,pacific
1249,false
1250,pacific
1251,false
1252,pacific
1253,pacific
1254,pacific
1255,atlantic
1256,false
1257,pacific
1258,pacific
1259,atlantic
1260,pacific
1261,atlantic
1262,pacific
1263,pacific
1264,pacific
1265,pacific
1266,pacific
1267,pacific
1268,pacific
1269,pacific
1270,atlantic
1271,pacific
1272,pacific
1273,pacific
1274,atlantic
1275,pacific
1276,false
1277,atlantic
1278,false
1279,false
1280,pacific
1281,pacific
1282,pacific
1283,atlantic
1284,pacific
1285,false
1286,pacific
1287,pacific
1288,pacific
1289,pacific
1290,false
1291,pacific
1292,pacific
1293,pacific
1294,false
1295,false
1296,pacific
1297,pacific
1298,pacific
1299,false
1300,pacific
1301,pacific
1302,pacific
1303,pacific
1304,pacific
1305,false
1306,pacific
1307,pacific
1308,false
1309,pacific
1310,pacific
1311,atlantic
1312,pacific
1313,false
1314,false
1315,pacific
1316,atlantic
1317,pacific
1318,pacific
1319,atlantic
1320,pacific
1321,pacific
1322,false
1323,pacific
1324,pacific
1325,pacific
1326,pacific
1327,pacific
1328,pacific
1329,pacific
1330,atlantic
1331,pacific
1332,pacific
1333,pacific
1334,false
1335,pacific
1336,atlantic
1337,indian
1338,atlantic
1339,pacific
1340,pacific
1341,atlantic
1342,atlantic
1343,pacific
1344,atlantic
1345,atlantic
1346,pacific
1347,false
1348,pacific
1349,atlantic
1350,pacific
1351,atlantic
1352,atlantic
1353,pacific
1354,atlantic
1355,false
1356,pacific
1357,pacific
1358,pacific
1359,pacific
1360,false
1361,atlantic
1362,pacific
1363,atlantic
1364,pacific
1365,false
1366,pacific
1367,atlantic
1368,false
1369,atlantic
1370,false
1371,pacific
1372,pacific
1373,pacific
1374,pacific
1375,pacific
1376,false
1377,pacific
1378,false
1379,pacific
1380,pacific
1381,pacific
1382,false
1383,false
1384,pacific
1385,pacific
1386,false
1387,atlantic
1388,atlantic
1389,pacific
1390,pacific
1391,atlantic
1392,pacific
1393,false
1394,pacific
1395,pacific
1396,atlantic
1397,pacific
1398,atlantic
1399,pacific
1400,pacific
1401,pacific
1402,pacific
1403,false
1404,pacific
1405,pacific
1406,false
1407,pacific
1408,false
1409,pacific
1410,atlantic
1411,pacific
1412,pacific
1413,pacific
1414,atlantic
1415,false
1416,pacific
1417,false
1418,pacific
1419,pacific
1420,pacific
1421,atlantic
1422,false
1423,false
1424,atlantic
1425,pacific
1426,pacific
1427,pacific
1428,pacific
1429,atlantic
1430,pacific
1431,pacific
1432,pacific
1433,pacific
1434,pacific
1435,pacific
1436,pacific
1437,pacific
1438,pacific
1439,pacific
1440,pacific
1441,pacific
1442,pacific
1443,pacific
1444,pacific
1445,false
1446,pacific
1447,pacific
1448,pacific
1449,atlantic
1450,atlantic
1451,false
1452,pacific
1453,pacific
1454,pacific
1455,pacific
1456,pacific
1457,atlantic
1458,false
1459,false
1460,pacific
1461,pacific
1462,pacific
1463,atlantic
1464,atlantic
1465,pacific
1466,pacific
1467,pacific
1468,atlantic
1469,pacific
1470,pacific
1471,pacific
1472,false
1473,pacific
1474,false
1475,pacific
1476,pacific
1477,pacific
1478,pacific
1479,pacific
1480,pacific
1481,pacific
1482,atlantic
1483,pacific
1484,atlantic
1485,pacific
1486,atlantic
1487,false
1488,false
1489,false
1490,pacific
1491,atlantic
1492,atlantic
1493,pacific
1494,false
1495,atlantic
1496,pacific
1497,pacific
1498,pacific
1499,atlantic
1500,pacific
1501,pacific
1502,false
1503,false
1504,pacific
1505,pacific
1506,pacific
1507,atlantic
1508,atlantic
1509,atlantic
1510,pacific
1511,atlantic
1512,pacific
1513,false
1514,pacific
1515,pacific
1516,false
1517,pacific
1518,false
1519,pacific
1520,pacific
1521,false
1522,false
1523,false
1524,atlantic
1525,atlantic
1526,atlantic
1527,atlantic
1528,atlantic
1529,atlantic
1530,atlantic
1531,atlantic
1532,false
1533,atlantic
1534,atlantic
1535,false
1536,atlantic
1537,atlantic
1538,atlantic
1539,atlantic
1540,atlantic
1541,atlantic
1542,false
1543,atlantic
1544,atlantic
1545,atlantic
1546,atlantic
1547,atlantic
1548,atlantic
1549,false
1550,false
1551,false
1552,atlantic
1553,atlantic
1554,false
1555,false
1556,false
1557,false
1558,false
1559,atlantic
1560,false
1561,false
1562,pacific
1563,pacific
1564,pacific
1565,pacific
1566,pacific
1567,atlantic
1568,pacific
1569,atlantic
1570,atlantic
1571,false
1572,pacific
1573,pacific
1574,pacific
1575,atlantic
1576,atlantic
1577,pacific
1578,pacific
1579,atlantic
1580,atlantic
1581,pacific
1582,pacific
1583,atlantic
1584,atlantic
1585,atlantic
1586,false
1587,false
1588,pacific
1589,pacific
1590,pacific
1591,pacific
1592,pacific
1593,pacific
1594,atlantic
1595,atlantic
1596,atlantic
1597,atlantic
1598,atlantic
1599,atlantic
1600,atlantic
1601,atlantic
1602,pacific
1603,false
1604,false
1605,pacific
1606,atlantic
1607,false
1608,atlantic
1609,false
1610,false
1611,atlantic
1612,atlantic
1613,atlantic
1614,pacific
1615,pacific
1616,atlantic
1617,pacific
1618,pacific
1619,pacific
1620,false
1621,atlantic
1622,atlantic
1623,false
1624,atlantic
1625,atlantic
1626,atlantic
1627,atlantic
1628,atlantic
1629,false
1630,atlantic
1631,atlantic
1632,atlantic
1633,false
1634,atlantic
1635,atlantic
1636,atlantic
1637,atlantic
1638,false
1639,false
1640,atlantic
1641,false
1642,atlantic
1643,atlantic
1644,false
1645,false
1646,false
1647,false
1648,pacific
1649,false
1650,false
1651,false
1652,false
1653,false
1654,false
1655,pacific
1656,false
1657,false
1658,atlantic
1659,false
1660,atlantic
1661,false
1662,false
1663,false
1664,false
1665,false
1666,false
1667,atlantic
1668,atlantic
1669,false
1670,false
1671,atlantic
1672,atlantic
1673,atlantic
1674,atlantic
1675,atlantic
1676,atlantic
1677,false
1678,atlantic
1679,false
1680,false
1681,false
1682,false
1683,false
1684,false
1685,false
1686,false
1687,atlantic
1688,false
1689,atlantic
1690,false
1691,atlantic
1692,atlantic
1693,atlantic
1694,atlantic
1695,false
1696,false
1697,false
1698,false
1699,false
1700,false
1701,atlantic
1702,atlantic
1703,atlantic
1704,false
1705,false
1706,atlantic
1707,atlantic
1708,atlantic
1709,false
1710,false
1711,false
1712,atlantic
1713,false
1714,false
1715,false
1716,false
1717,false
1718,atlantic
1719,pacific
1720,pacific
1721,atlantic
1722,false
1723,false
1724,false
1725,false
1726,false
1727,false
1728,false
1729,false
1730,false
1731,false
1732,pacific
1733,pacific
1734,pacific
1735,pacific
1736,false
1737,false
1738,false
1739,false
1740,false
1741,false
1742,false
1743,false
1744,false
1745,false
1746,false
1747,false
1748,false
1749,false
1750,false
1751,pacific
1752,false
1753,false
1754,false
1755,false
1756,false
1757,false
1758,atlantic
1759,false
1760,false
1761,false
1762,false
1763,false
1764,atlantic
1765,atlantic
1766,false
1767,atlantic
1768,false
1769,false
1770,pacific
1771,false
1772,atlantic
1773,atlantic
1774,atlantic
1775,atlantic
1776,atlantic
1777,atlantic
1778,atlantic
1779,false
1780,atlantic
1781,atlantic
1782,false
1783,false
1784,false
1785,false
1786,false
1787,atlantic
1788,atlantic
1789,false
1790,atlantic
1791,atlantic
1792,atlantic
1793,false
1794,false
1795,false
1796,false
1797,false
1798,false
1799,false
1800,false
1801,false
1802,false
1803,false
1804,false
1805,atlantic
1806,false
1807,false
1808,false
1809,false
1810,false
1811,false
1812,false
1813,false
1814,atlantic
1815,false
1816,false
1817,atlantic
1818,atlantic
1819,false
1820,atlantic
1821,atlantic
1822,false
1823,atlantic
1824,atlantic
1825,atlantic
1826,pacific
1827,atlantic
1828,pacific
1829,pacific
1830,pacific
1831,pacific
1832,atlantic
1833,pacific
1834,pacific
1835,pacific
1836,atlantic
1837,pacific
1838,pacific
1839,pacific
1840,atlantic
1841,pacific
1842,pacific
1843,pacific
1844,pacific
1845,atlantic
1846,pacific
1847,atlantic
1848,pacific
1849,pacific
1850,pacific
1851,pacific
1852,false
1853,pacific
1854,pacific
1855,pacific
1856,atlantic
1857,pacific
1858,pacific
1859,atlantic
1860,atlantic
1861,atlantic
1862,false
1863,pacific
1864,false
1865,false
1866,false
1867,pacific
1868,pacific
1869,false
1870,atlantic
1871,pacific
1872,false
1873,false
1874,false
1875,indian
1876,atlantic
1877,pacific
1878,false
1879,false
1880,atlantic
1881,atlantic
1882,false
1883,pacific
1884,pacific
1885,false
1886,false
1887,atlantic
1888,pacific
1889,pacific
1890,pacific
1891,pacific
1892,pacific
1893,pacific
1894,pacific
1895,pacific
1896,pacific
1897,atlantic
1898,pacific
1899,pacific
1900,pacific
1901,pacific
1902,atlantic
1903,pacific
1904,pacific
1905,pacific
1906,pacific
1907,pacific
1908,pacific
1909,pacific
1910,pacific
1911,pacific
1912,pacific
1913,pacific
1914,pacific
1915,pacific
1916,pacific
1917,pacific
1918,pacific
1919,pacific
1920,pacific
1921,pacific
1922,pacific
1923,pacific
1924,pacific
1925,pacific
1926,pacific
1927,pacific
1928,pacific
1929,atlantic
1930,pacific
1931,pacific
1932,pacific
1933,pacific
1934,pacific
1935,pacific
1936,pacific
1937,pacific
1938,pacific
1939,pacific
1940,pacific
1941,pacific
1942,pacific
1943,pacific
1944,pacific
1945,atlantic
1946,pacific
1947,pacific
1948,pacific
1949,pacific
1950,pacific
1951,pacific
1952,pacific
1953,pacific
1954,pacific
1955,pacific
1956,pacific
1957,pacific
1958,pacific
1959,pacific
1960,pacific
1961,pacific
1962,pacific
1963,pacific
1964,pacific
1965,pacific
1966,pacific
1967,atlantic
1968,pacific
1969,atlantic
1970,atlantic
1971,false
1972,false
1973,atlantic
1974,false
1975,pacific
1976,pacific
1977,pacific
1978,pacific
1979,pacific
1980,pacific
1981,pacific
1982,pacific
1983,pacific
1984,pacific
1985,pacific
1986,pacific
1987,pacific
1988,atlantic
1989,pacific
1990,pacific
1991,pacific
1992,pacific
1993,pacific
1994,pacific
1995,pacific
1996,pacific
1997,atlantic
1998,pacific
1999,pacific
2000,pacific
2001,pacific
2002,pacific
2003,pacific
2004,pacific
2005,pacific
2006,pacific
2007,pacific
2008,pacific
2009,pacific
2010,pacific
2011,pacific
2012,pacific
2013,pacific
2014,pacific
2015,pacific
2016,pacific
2017,pacific
2018,pacific
2019,pacific
2020,pacific
2021,pacific
2022,indian
2023,pacific
2024,pacific
2025,pacific
2026,pacific
2027,atlantic
2028,pacific
2029,pacific
2030,pacific
2031,pacific
2032,pacific
2033,pacific
2034,pacific
2035,pacific
2036,pacific
2037,pacific
2038,pacific
2039,atlantic
2040,pacific
2041,pacific
2042,pacific
2043,pacific
2044,pacific
2045,pacific
2046,pacific
2047,pacific
2048,pacific
2049,atlantic
2050,pacific
2051,pacific
2052,pacific
2053,pacific
2054,pacific
2055,pacific
2056,pacific
2057,pacific
2058,pacific
2059,pacific
2060,atlantic
2061,pacific
2062,pacific
2063,pacific
2064,pacific
2065,pacific
2066,atlantic
2067,atlantic
2068,pacific
2069,pacific
2070,pacific
2071,atlantic
2072,pacific
2073,pacific
2074,pacific
2075,pacific
2076,pacific
2077,pacific
2078,pacific
2079,pacific
2080,pacific
2081,pacific
2082,pacific
2083,pacific
2084,pacific
2085,pacific
2086,pacific
2087,pacific
2088,pacific
2089,pacific
2090,atlantic
2091,pacific
2092,pacific
2093,pacific
2094,pacific
2095,pacific
2096,pacific
2097,pacific
2098,pacific
2099,pacific
2100,atlantic
2101,pacific
2102,pacific
2103,pacific
2104,pacific
2105,pacific
2106,pacific
2107,pacific
2108,pacific
2109,pacific
2110,pacific
2111,pacific
2112,pacific
2113,pacific
2114,pacific
2115,atlantic
2116,pacific
2117,pacific
2118,pacific
2119,pacific
2120,pacific
2121,pacific
2122,pacific
2123,atlantic
2124,pacific
2125,pacific
2126,pacific
2127,pacific
2128,pacific
2129,pacific
2130,pacific
2131,pacific
2132,pacific
2133,pacific
2134,pacific
2135,pacific
2136,pacific
2137,pacific
2138,pacific
2139,pacific
2140,pacific
2141,pacific
2142,pacific
2143,pacific
2144,atlantic
2145,pacific
2146,pacific
2147,pacific
2148,pacific
2149,pacific
2150,pacific
2151,pacific
2152,pacific
2153,pacific
2154,pacific
2155,pacific
2156,pacific
2157,atlantic
2158,atlantic
2159,pacific
2160,pacific
2161,pacific
2162,pacific
2163,pacific
2164,pacific
2165,pacific
2166,pacific
2167,pacific
2168,pacific
2169,atlantic
2170,atlantic
2171,false
2172,false
2173,atlantic
2174,false
2175,pacific
2176,pacific
2177,pacific
2178,pacific
2179,pacific
2180,pacific
2181,pacific
2182,pacific
2183,pacific
2184,pacific
2185,pacific
2186,atlantic
2187,pacific
2188,atlantic
2189,pacific
2190,pacific
2191,pacific
2192,pacific
2193,pacific
2194,false
2195,false
2196,atlantic
2197,false
2198,false
2199,false
2200,pacific
2201,pacific
2202,pacific
2203,false
2204,false
2205,atlantic
2206,false
2207,atlantic
2208,false
2209,atlantic
2210,false
2211,atlantic
2212,atlantic
2213,atlantic
2214,false
2215,false
2216,pacific
2217,pacific
2218,pacific
2219,pacific
2220,pacific
2221,pacific
2222,pacific
2223,pacific
2224,false
2225,false
2226,false
2227,atlantic
2228,atlantic
2229,atlantic
2230,atlantic
2231,false
2232,pacific
2233,atlantic
2234,atlantic
2235,false
2236,pacific
2237,atlantic
2238,false
2239,false
2240,pacific
2241,pacific
2242,pacific
2243,atlantic
2244,pacific
2245,pacific
2246,pacific
2247,atlantic
