,exact_name
177,Indian Ocean
178,Indian Ocean
179,Indian Ocean
180,Indian Ocean
181,false
182,false
183,North Atlantic Ocean
184,South Atlantic Ocean
185,false
186,North Pacific Ocean
187,Indian Ocean
188,South Pacific Ocean
189,South Pacific Ocean
190,false
191,false
192,South Pacific Ocean
193,North Pacific Ocean
194,South Pacific Ocean
195,false
196,false
197,false
198,Indian Ocean
199,Indian Ocean
200,North Pacific Ocean
201,Indian Ocean
202,North Pacific Ocean
203,false
204,false
205,false
206,false
207,North Pacific Ocean
208,North Pacific Ocean
209,North Pacific Ocean
210,North Pacific Ocean
211,Indian Ocean
212,North Pacific Ocean
213,false
214,false
215,Indian Ocean
216,false
217,South Pacific Ocean
218,South Pacific Ocean
219,South Pacific Ocean
220,false
221,South Pacific Ocean
222,Indian Ocean
223,Indian Ocean
224,North Atlantic Ocean
225,Indian Ocean
226,Indian Ocean
227,North Pacific Ocean
228,false
229,Indian Ocean
230,Indian Ocean
231,Indian Ocean
232,Indian Ocean
233,South Atlantic Ocean
234,false
235,South Atlantic Ocean
236,Indian Ocean
237,Indian Ocean
238,Indian Ocean
239,Indian Ocean
240,Indian Ocean
241,Indian Ocean
242,Indian Ocean
243,Indian Ocean
244,Indian Ocean
245,South Atlantic Ocean
246,Indian Ocean
247,North Pacific Ocean
248,Indian Ocean
249,Indian Ocean
250,Indian Ocean
251,Indian Ocean
252,Indian Ocean
253,Indian Ocean
254,Coral Sea
255,Indian Ocean
256,Indian Ocean
257,Indian Ocean
258,Indian Ocean
259,Indian Ocean
260,South Atlantic Ocean
261,South Atlantic Ocean
262,South Atlantic Ocean
263,Indian Ocean
264,Indian Ocean
265,Arabian Sea
266,Indian Ocean
267,Indian Ocean
268,Indian Ocean
269,Indian Ocean
270,Indian Ocean
271,Indian Ocean
272,Indian Ocean
273,Indian Ocean
274,Arabian Sea
275,Indian Ocean
276,Indian Ocean
277,Arabian Sea
278,Arabian Sea
279,Indian Ocean
280,Indian Ocean
281,Indian Ocean
282,Indian Ocean
283,Indian Ocean
284,Indian Ocean
285,Indian Ocean
286,Indian Ocean
287,Indian Ocean
288,Philippine Sea
289,North Pacific Ocean
290,false
291,North Pacific Ocean
292,South Atlantic Ocean
293,North Atlantic Ocean
294,South Pacific Ocean
295,North Pacific Ocean
296,North Pacific Ocean
297,North Pacific Ocean
298,North Pacific Ocean
299,North Pacific Ocean
300,North Atlantic Ocean
301,North Atlantic Ocean
302,North Atlantic Ocean
303,South Pacific Ocean
304,false
305,North Pacific Ocean
306,North Pacific Ocean
307,North Pacific Ocean
308,North Pacific Ocean
309,North Pacific Ocean
310,North Pacific Ocean
311,North Pacific Ocean
312,North Pacific Ocean
313,South Atlantic Ocean
314,Indian Ocean
315,North Pacific Ocean
316,North Pacific Ocean
317,North Pacific Ocean
318,South Atlantic Ocean
319,North Atlantic Ocean
320,Indian Ocean
321,false
322,false
323,false
324,false
325,false
326,false
327,false
328,false
329,false
330,false
331,false
332,false
333,false
334,false
335,Solomon Sea
336,Solomon Sea
337,false
338,false
339,North Pacific Ocean
340,North Pacific Ocean
341,South Atlantic Ocean
342,North Atlantic Ocean
343,South Atlantic Ocean
344,North Atlantic Ocean
345,South Atlantic Ocean
346,North Atlantic Ocean
347,North Pacific Ocean
348,South Pacific Ocean
349,false
350,false
351,false
352,false
353,South Pacific Ocean
354,false
355,North Pacific Ocean
356,North Pacific Ocean
357,false
358,false
359,false
360,South Pacific Ocean
361,North Pacific Ocean
362,North Pacific Ocean
363,South Atlantic Ocean
364,Indian Ocean
365,false
366,Tasman Sea
367,Coral Sea
368,Coral Sea
369,Coral Sea
370,Tasman Sea
371,North Pacific Ocean
372,North Pacific Ocean
373,North Pacific Ocean
374,North Pacific Ocean
375,North Pacific Ocean
376,North Pacific Ocean
377,North Pacific Ocean
378,North Pacific Ocean
379,North Pacific Ocean
380,Tasman Sea
381,North Pacific Ocean
382,false
383,false
384,false
385,false
386,false
387,South Pacific Ocean
388,South Pacific Ocean
389,South Pacific Ocean
390,South Pacific Ocean
391,false
392,false
393,false
394,Indian Ocean
395,Indian Ocean
396,Indian Ocean
397,Indian Ocean
398,Philippine Sea
399,false
400,North Pacific Ocean
401,false
402,South Pacific Ocean
403,false
404,false
405,false
406,false
407,false
408,North Pacific Ocean
409,false
410,Tasman Sea
411,false
412,false
413,false
414,false
415,false
416,false
417,false
418,false
419,false
420,false
421,false
422,false
423,false
424,false
425,false
426,false
427,false
428,false
429,South Pacific Ocean
430,South Atlantic Ocean
431,South Atlantic Ocean
432,South Atlantic Ocean
433,South Atlantic Ocean
434,South Atlantic Ocean
435,North Atlantic Ocean
436,Indian Ocean
437,Indian Ocean
438,Indian Ocean
439,South Atlantic Ocean
440,Indian Ocean
441,Indian Ocean
442,Indian Ocean
443,Indian Ocean
444,Indian Ocean
445,Indian Ocean
446,Indian Ocean
447,Indian Ocean
448,Indian Ocean
449,Indian Ocean
450,Indian Ocean
451,Indian Ocean
452,Indian Ocean
453,Indian Ocean
454,Indian Ocean
455,Indian Ocean
456,Indian Ocean
457,North Atlantic Ocean
458,South Atlantic Ocean
459,South Atlantic Ocean
460,false
461,false
462,false
463,false
464,false
465,false
466,false
467,North Atlantic Ocean
468,Indian Ocean
469,false
470,false
471,false
472,false
473,Indian Ocean
474,Indian Ocean
475,Indian Ocean
476,Arabian Sea
477,Indian Ocean
478,Indian Ocean
479,Indian Ocean
480,Indian Ocean
481,Indian Ocean
482,Indian Ocean
483,Indian Ocean
484,Indian Ocean
485,Indian Ocean
486,false
487,false
488,false
489,false
490,false
491,false
492,false
493,Indian Ocean
494,Indian Ocean
495,Indian Ocean
496,North Atlantic Ocean
497,North Atlantic Ocean
498,North Pacific Ocean
499,North Pacific Ocean
500,North Pacific Ocean
501,false
502,North Pacific Ocean
503,North Pacific Ocean
504,North Pacific Ocean
505,North Pacific Ocean
506,North Atlantic Ocean
507,North Atlantic Ocean
508,North Atlantic Ocean
509,Bismarck Sea
510,false
511,false
512,false
513,North Atlantic Ocean
514,false
515,false
516,North Atlantic Ocean
517,North Atlantic Ocean
518,North Atlantic Ocean
519,South Atlantic Ocean
520,false
521,North Atlantic Ocean
522,North Atlantic Ocean
523,North Atlantic Ocean
524,North Atlantic Ocean
525,South Atlantic Ocean
526,false
527,false
528,false
529,false
530,false
531,false
532,false
533,false
534,false
535,false
536,false
537,false
538,false
539,false
540,North Atlantic Ocean
541,North Atlantic Ocean
542,North Atlantic Ocean
543,North Atlantic Ocean
544,false
545,South Atlantic Ocean
546,North Atlantic Ocean
547,false
548,false
549,North Atlantic Ocean
550,false
551,North Atlantic Ocean
552,false
553,false
554,South Atlantic Ocean
555,South Atlantic Ocean
556,false
557,false
558,false
559,South Atlantic Ocean
560,false
561,false
562,false
563,false
564,false
565,false
566,false
567,South Atlantic Ocean
568,false
569,false
570,false
571,false
572,North Atlantic Ocean
573,false
574,false
575,false
576,false
577,South Atlantic Ocean
578,North Atlantic Ocean
579,false
580,Indian Ocean
581,Indian Ocean
582,North Atlantic Ocean
583,North Atlantic Ocean
584,South Atlantic Ocean
585,Indian Ocean
586,Indian Ocean
587,South Atlantic Ocean
588,false
589,false
590,false
591,false
592,false
593,false
594,false
595,false
596,false
597,false
598,false
599,false
600,false
601,false
602,false
603,false
604,false
605,false
606,false
607,false
608,false
609,false
610,false
611,false
612,false
613,false
614,false
615,false
616,false
617,false
618,false
619,false
620,false
621,false
622,false
623,false
624,false
625,false
626,false
627,false
628,false
629,false
630,false
631,false
632,false
633,false
634,false
635,false
636,false
637,false
638,false
639,false
640,false
641,false
642,false
643,false
644,false
645,false
646,false
647,false
648,false
649,false
650,false
651,false
652,false
653,false
654,false
655,false
656,false
657,false
658,false
659,false
660,false
661,false
662,false
663,false
664,false
665,false
666,false
667,false
668,false
669,North Atlantic Ocean
670,North Pacific Ocean
671,North Atlantic Ocean
672,North Atlantic Ocean
673,false
674,false
675,false
676,false
677,South Atlantic Ocean
678,false
679,false
680,false
681,false
682,South Pacific Ocean
683,Indian Ocean
684,Indian Ocean
685,South Pacific Ocean
686,Coral Sea
687,Coral Sea
688,South Pacific Ocean
689,South Pacific Ocean
690,South Pacific Ocean
691,Coral Sea
692,South Pacific Ocean
693,South Pacific Ocean
694,South Pacific Ocean
695,South Pacific Ocean
696,South Pacific Ocean
697,false
698,South Pacific Ocean
699,South Pacific Ocean
700,South Pacific Ocean
701,Coral Sea
702,false
703,Indian Ocean
704,Indian Ocean
705,Indian Ocean
706,Indian Ocean
707,Indian Ocean
708,Indian Ocean
709,South Pacific Ocean
710,false
711,South Pacific Ocean
712,Coral Sea
713,South Pacific Ocean
714,North Pacific Ocean
715,false
716,North Pacific Ocean
717,Indian Ocean
718,false
719,false
720,South Pacific Ocean
721,South Pacific Ocean
722,false
723,false
724,false
725,false
726,false
727,Indian Ocean
728,false
729,false
730,South Atlantic Ocean
731,South Atlantic Ocean
732,South Atlantic Ocean
733,South Atlantic Ocean
734,South Pacific Ocean
735,South Pacific Ocean
736,South Pacific Ocean
737,South Pacific Ocean
738,false
739,Indian Ocean
740,Indian Ocean
741,Indian Ocean
742,Indian Ocean
743,Indian Ocean
744,Indian Ocean
745,South Atlantic Ocean
746,North Atlantic Ocean
747,South Atlantic Ocean
748,North Atlantic Ocean
749,false
750,false
751,false
752,North Pacific Ocean
753,South Pacific Ocean
754,South Pacific Ocean
755,false
756,false
757,false
758,false
759,false
760,false
761,false
762,false
763,false
764,false
765,false
766,false
767,false
768,false
769,false
770,false
771,false
772,false
773,false
774,false
775,false
776,false
777,false
778,North Pacific Ocean
779,false
780,North Pacific Ocean
781,false
782,North Pacific Ocean
783,North Pacific Ocean
784,false
785,false
786,false
787,false
788,false
789,false
790,false
791,South Pacific Ocean
792,South Pacific Ocean
793,Indian Ocean
794,Indian Ocean
795,Indian Ocean
796,Coral Sea
797,South Pacific Ocean
798,Coral Sea
799,South Pacific Ocean
800,false
801,false
802,false
803,false
804,false
805,South Pacific Ocean
806,South Pacific Ocean
807,South Pacific Ocean
808,South Pacific Ocean
809,South Pacific Ocean
810,South Pacific Ocean
811,South Pacific Ocean
812,North Pacific Ocean
813,South Pacific Ocean
814,false
815,South Pacific Ocean
816,North Pacific Ocean
817,false
818,false
819,false
820,Indian Ocean
821,Indian Ocean
822,false
823,Indian Ocean
824,South Pacific Ocean
825,Coral Sea
826,South Pacific Ocean
827,South Pacific Ocean
828,South Pacific Ocean
829,South Pacific Ocean
830,South Pacific Ocean
831,South Pacific Ocean
832,South Pacific Ocean
833,South Pacific Ocean
834,South Pacific Ocean
835,false
836,North Pacific Ocean
837,false
838,North Pacific Ocean
839,false
840,North Pacific Ocean
841,Indian Ocean
842,Indian Ocean
843,false
844,North Pacific Ocean
845,North Pacific Ocean
846,North Pacific Ocean
847,false
848,false
849,North Pacific Ocean
850,false
851,North Pacific Ocean
852,false
853,North Pacific Ocean
854,North Pacific Ocean
855,North Pacific Ocean
856,Indian Ocean
857,Indian Ocean
858,Indian Ocean
859,Indian Ocean
860,false
861,North Pacific Ocean
862,North Pacific Ocean
863,North Pacific Ocean
864,Indian Ocean
865,North Pacific Ocean
866,North Pacific Ocean
867,North Pacific Ocean
868,North Pacific Ocean
869,North Pacific Ocean
870,North Pacific Ocean
871,North Pacific Ocean
872,North Pacific Ocean
873,false
874,Indian Ocean
875,Philippine Sea
876,false
877,South Pacific Ocean
878,North Pacific Ocean
879,false
880,Indian Ocean
881,North Pacific Ocean
882,North Pacific Ocean
883,North Pacific Ocean
884,North Pacific Ocean
885,North Pacific Ocean
886,Philippine Sea
887,Indian Ocean
888,North Pacific Ocean
889,North Pacific Ocean
890,North Pacific Ocean
891,false
892,North Pacific Ocean
893,Indian Ocean
894,North Pacific Ocean
895,North Pacific Ocean
896,Indian Ocean
897,Indian Ocean
898,North Pacific Ocean
899,North Pacific Ocean
900,North Pacific Ocean
901,North Pacific Ocean
902,North Pacific Ocean
903,Philippine Sea
904,Indian Ocean
905,Indian Ocean
906,Indian Ocean
907,North Pacific Ocean
908,Indian Ocean
909,Indian Ocean
910,North Pacific Ocean
911,North Pacific Ocean
912,North Pacific Ocean
913,North Pacific Ocean
914,North Pacific Ocean
915,South Pacific Ocean
916,North Pacific Ocean
917,false
918,North Pacific Ocean
919,Philippine Sea
920,false
921,Indian Ocean
922,Indian Ocean
923,North Pacific Ocean
924,South Pacific Ocean
925,North Pacific Ocean
926,North Pacific Ocean
927,false
928,false
929,false
930,false
931,North Pacific Ocean
932,North Pacific Ocean
933,South Pacific Ocean
934,false
935,South Pacific Ocean
936,Indian Ocean
937,Indian Ocean
938,Indian Ocean
939,Indian Ocean
940,Indian Ocean
941,Indian Ocean
942,South Pacific Ocean
943,Indian Ocean
944,Indian Ocean
945,Indian Ocean
946,South Pacific Ocean
947,Indian Ocean
948,Coral Sea
949,false
950,North Pacific Ocean
951,North Pacific Ocean
952,false
953,false
954,Indian Ocean
955,Indian Ocean
956,Indian Ocean
957,Indian Ocean
958,false
959,Indian Ocean
960,Indian Ocean
961,false
962,South Pacific Ocean
963,Indian Ocean
964,North Atlantic Ocean
965,Indian Ocean
966,Indian Ocean
967,North Atlantic Ocean
968,Indian Ocean
969,Indian Ocean
970,false
971,false
972,Indian Ocean
973,Indian Ocean
974,Indian Ocean
975,Indian Ocean
976,Indian Ocean
977,Indian Ocean
978,Indian Ocean
979,North Pacific Ocean
980,South Atlantic Ocean
981,South Atlantic Ocean
982,South Atlantic Ocean
983,South Pacific Ocean
984,South Pacific Ocean
985,false
986,South Pacific Ocean
987,South Atlantic Ocean
988,Indian Ocean
989,Indian Ocean
990,Indian Ocean
991,South Atlantic Ocean
992,South Atlantic Ocean
993,South Atlantic Ocean
994,South Atlantic Ocean
995,South Atlantic Ocean
996,South Atlantic Ocean
997,Indian Ocean
998,false
999,false
1000,North Pacific Ocean
1001,false
1002,Indian Ocean
1003,Indian Ocean
1004,Indian Ocean
1005,Indian Ocean
1006,South Atlantic Ocean
1007,South Atlantic Ocean
1008,South Atlantic Ocean
1009,false
1010,North Atlantic Ocean
1011,Solomon Sea
1012,North Atlantic Ocean
1013,Indian Ocean
1014,Indian Ocean
1015,Indian Ocean
1016,Indian Ocean
1017,Indian Ocean
1018,false
1019,Indian Ocean
1020,South Atlantic Ocean
1021,false
1022,South Atlantic Ocean
1023,Indian Ocean
1024,Indian Ocean
1025,Indian Ocean
1026,Indian Ocean
1027,Indian Ocean
1028,South Pacific Ocean
1029,South Pacific Ocean
1030,Solomon Sea
1031,Solomon Sea
1032,North Pacific Ocean
1033,South Pacific Ocean
1034,North Pacific Ocean
1035,South Pacific Ocean
1036,South Pacific Ocean
1037,false
1038,false
1039,South Pacific Ocean
1040,North Pacific Ocean
1041,Bismarck Sea
1042,North Pacific Ocean
1043,North Pacific Ocean
1044,North Pacific Ocean
1045,false
1046,Indian Ocean
1047,false
1048,false
1049,North Pacific Ocean
1050,North Pacific Ocean
1051,false
1052,false
1053,North Pacific Ocean
1054,North Pacific Ocean
1055,North Pacific Ocean
1056,North Pacific Ocean
1057,Indian Ocean
1058,South Pacific Ocean
1059,Indian Ocean
1060,Indian Ocean
1061,Indian Ocean
1062,Indian Ocean
1063,North Pacific Ocean
1064,Indian Ocean
1065,Indian Ocean
1066,Indian Ocean
1067,Indian Ocean
1068,false
1069,North Pacific Ocean
1070,South Pacific Ocean
1071,South Pacific Ocean
1072,Indian Ocean
1073,North Pacific Ocean
1074,North Pacific Ocean
1075,North Pacific Ocean
1076,North Pacific Ocean
1077,false
1078,South Atlantic Ocean
1079,South Atlantic Ocean
1080,South Atlantic Ocean
1081,South Atlantic Ocean
1082,South Atlantic Ocean
1083,false
1084,Indian Ocean
1085,Indian Ocean
1086,Indian Ocean
1087,Indian Ocean
1088,Indian Ocean
1089,Indian Ocean
1090,Indian Ocean
1091,Indian Ocean
1092,Indian Ocean
1093,Indian Ocean
1094,South Atlantic Ocean
1095,South Atlantic Ocean
1096,false
1097,Mozambique Channel
1098,Indian Ocean
1099,Indian Ocean
1100,Indian Ocean
1101,South Pacific Ocean
1102,false
1103,Indian Ocean
1104,Arabian Sea
1105,Indian Ocean
1106,Indian Ocean
1107,North Atlantic Ocean
1108,North Atlantic Ocean
1109,North Pacific Ocean
1110,Philippine Sea
1111,Philippine Sea
1112,Indian Ocean
1113,Indian Ocean
1114,Indian Ocean
1115,Indian Ocean
1116,Indian Ocean
1117,Indian Ocean
1118,Indian Ocean
1119,Indian Ocean
1120,Indian Ocean
1121,Indian Ocean
1122,Indian Ocean
1123,Indian Ocean
1124,Indian Ocean
1125,Indian Ocean
1126,Indian Ocean
1127,Indian Ocean
1128,Indian Ocean
1129,Indian Ocean
1130,Indian Ocean
1131,Indian Ocean
1132,Indian Ocean
1133,Indian Ocean
1134,Indian Ocean
1135,Arabian Sea
1136,Indian Ocean
1137,Arabian Sea
1138,Indian Ocean
1139,Indian Ocean
1140,Indian Ocean
1141,Indian Ocean
1142,North Pacific Ocean
1143,North Pacific Ocean
1144,North Pacific Ocean
1145,North Pacific Ocean
1146,false
1147,false
1148,false
1149,South Atlantic Ocean
1150,South Atlantic Ocean
1151,false
1152,North Pacific Ocean
1153,South Atlantic Ocean
1154,false
1155,North Pacific Ocean
1156,North Pacific Ocean
1157,North Pacific Ocean
1158,North Pacific Ocean
1159,North Pacific Ocean
1160,North Pacific Ocean
1161,North Pacific Ocean
1162,North Pacific Ocean
1163,North Pacific Ocean
1164,North Pacific Ocean
1165,South Atlantic Ocean
1166,North Pacific Ocean
1167,South Atlantic Ocean
1168,South Atlantic Ocean
1169,South Atlantic Ocean
1170,North Pacific Ocean
1171,false
1172,false
1173,false
1174,false
1175,false
1176,false
1177,false
1178,false
1179,false
1180,false
1181,false
1182,false
1183,South Atlantic Ocean
1184,false
1185,false
1186,false
1187,false
1188,South Atlantic Ocean
1189,South Atlantic Ocean
1190,South Atlantic Ocean
1191,South Pacific Ocean
1192,South Pacific Ocean
1193,South Pacific Ocean
1194,North Pacific Ocean
1195,false
1196,false
1197,false
1198,Philippine Sea
1199,false
1200,false
1201,false
1202,false
1203,South Pacific Ocean
1204,false
1205,false
1206,false
1207,false
1208,false
1209,South Atlantic Ocean
1210,North Pacific Ocean
1211,false
1212,North Pacific Ocean
1213,Caribbean Sea
1214,Coral Sea
1215,Coral Sea
1216,Coral Sea
1217,North Pacific Ocean
1218,Tasman Sea
1219,false
1220,false
1221,false
1222,South Pacific Ocean
1223,false
1224,South Pacific Ocean
1225,South Pacific Ocean
1226,South Pacific Ocean
1227,South Pacific Ocean
1228,false
1229,South Pacific Ocean
1230,South Pacific Ocean
1231,South Pacific Ocean
1232,South Pacific Ocean
1233,South Pacific Ocean
1234,South Pacific Ocean
1235,South Pacific Ocean
1236,false
1237,Indian Ocean
1238,Indian Ocean
1239,Indian Ocean
1240,Indian Ocean
1241,Indian Ocean
1242,Indian Ocean
1243,false
1244,South Pacific Ocean
1245,false
1246,false
1247,false
1248,false
1249,false
1250,false
1251,false
1252,false
1253,false
1254,false
1255,false
1256,false
1257,false
1258,false
1259,false
1260,false
1261,false
1262,false
1263,false
1264,false
1265,false
1266,South Pacific Ocean
1267,South Atlantic Ocean
1268,South Atlantic Ocean
1269,South Atlantic Ocean
1270,South Atlantic Ocean
1271,South Atlantic Ocean
1272,South Atlantic Ocean
1273,South Atlantic Ocean
1274,North Atlantic Ocean
1275,Indian Ocean
1276,Indian Ocean
1277,Indian Ocean
1278,Indian Ocean
1279,Indian Ocean
1280,Indian Ocean
1281,Indian Ocean
1282,Indian Ocean
1283,Indian Ocean
1284,Indian Ocean
1285,Indian Ocean
1286,Indian Ocean
1287,Indian Ocean
1288,Indian Ocean
1289,Indian Ocean
1290,Indian Ocean
1291,Indian Ocean
1292,Indian Ocean
1293,Indian Ocean
1294,Indian Ocean
1295,Indian Ocean
1296,Indian Ocean
1297,false
1298,false
1299,false
1300,false
1301,false
1302,false
1303,false
1304,false
1305,North Atlantic Ocean
1306,North Atlantic Ocean
1307,North Atlantic Ocean
1308,North Pacific Ocean
1309,false
1310,North Pacific Ocean
1311,Indian Ocean
1312,Indian Ocean
1313,Indian Ocean
1314,Indian Ocean
1315,Arabian Sea
1316,Arabian Sea
1317,Indian Ocean
1318,Indian Ocean
1319,Indian Ocean
1320,North Pacific Ocean
1321,false
1322,Indian Ocean
1323,false
1324,false
1325,false
1326,false
1327,Indian Ocean
1328,Indian Ocean
1329,Indian Ocean
1330,Indian Ocean
1331,Indian Ocean
1332,false
1333,false
1334,North Pacific Ocean
1335,North Pacific Ocean
1336,North Pacific Ocean
1337,North Pacific Ocean
1338,false
1339,North Atlantic Ocean
1340,false
1341,South Pacific Ocean
1342,false
1343,Indian Ocean
1344,North Atlantic Ocean
1345,Indian Ocean
1346,North Atlantic Ocean
1347,false
1348,false
1349,North Atlantic Ocean
1350,North Atlantic Ocean
1351,North Atlantic Ocean
1352,North Atlantic Ocean
1353,North Atlantic Ocean
1354,South Atlantic Ocean
1355,South Atlantic Ocean
1356,North Atlantic Ocean
1357,North Atlantic Ocean
1358,false
1359,false
1360,false
1361,false
1362,false
1363,false
1364,false
1365,false
1366,false
1367,North Atlantic Ocean
1368,Celtic Sea
1369,Indian Ocean
1370,North Atlantic Ocean
1371,North Atlantic Ocean
1372,false
1373,Indian Ocean
1374,North Atlantic Ocean
1375,North Atlantic Ocean
1376,South Atlantic Ocean
1377,false
1378,false
1379,false
1380,false
1381,false
1382,false
1383,false
1384,false
1385,false
1386,Indian Ocean
1387,false
1388,false
1389,false
1390,false
1391,false
1392,North Atlantic Ocean
1393,false
1394,false
1395,false
1396,false
1397,North Atlantic Ocean
1398,false
1399,false
1400,false
1401,false
1402,false
1403,Indian Ocean
1404,Indian Ocean
1405,Indian Ocean
1406,North Atlantic Ocean
1407,North Atlantic Ocean
1408,North Atlantic Ocean
1409,North Atlantic Ocean
1410,North Atlantic Ocean
1411,South Atlantic Ocean
1412,false
1413,false
1414,North Atlantic Ocean
1415,false
1416,false
1417,false
1418,false
1419,false
1420,false
1421,false
1422,false
1423,false
1424,false
1425,false
1426,false
1427,false
1428,false
1429,false
1430,false
1431,false
1432,false
1433,false
1434,false
1435,false
1436,false
1437,false
1438,false
1439,false
1440,false
1441,false
1442,false
1443,false
1444,false
1445,false
1446,false
1447,false
1448,false
1449,false
1450,false
1451,false
1452,false
1453,false
1454,false
1455,false
1456,false
1457,false
1458,false
1459,false
1460,false
1461,false
1462,false
1463,false
1464,false
1465,false
1466,false
1467,false
1468,false
1469,false
1470,false
1471,false
1472,false
1473,false
1474,false
1475,false
1476,false
1477,false
1478,false
1479,false
1480,false
1481,false
1482,false
1483,false
1484,false
1485,false
1486,false
1487,false
1488,false
1489,false
1490,false
1491,South Atlantic Ocean
1492,North Pacific Ocean
1493,false
1494,North Pacific Ocean
1495,South Atlantic Ocean
1496,South Atlantic Ocean
1497,South Atlantic Ocean
1498,South Pacific Ocean
1499,false
1500,false
1501,false
1502,false
1503,false
1504,false
1505,false
1506,North Atlantic Ocean
1507,false
1508,false
1509,South Pacific Ocean
1510,false
1511,false
1512,Indian Ocean
1513,Arabian Sea
1514,South Pacific Ocean
1515,South Pacific Ocean
1516,false
1517,South Pacific Ocean
1518,Coral Sea
1519,South Pacific Ocean
1520,South Pacific Ocean
1521,Coral Sea
1522,South Pacific Ocean
1523,South Pacific Ocean
1524,Coral Sea
1525,South Pacific Ocean
1526,South Pacific Ocean
1527,South Pacific Ocean
1528,South Pacific Ocean
1529,South Pacific Ocean
1530,Coral Sea
1531,Coral Sea
1532,South Pacific Ocean
1533,false
1534,South Pacific Ocean
1535,South Pacific Ocean
1536,false
1537,false
1538,Indian Ocean
1539,Indian Ocean
1540,Indian Ocean
1541,Indian Ocean
1542,Indian Ocean
1543,South Pacific Ocean
1544,North Pacific Ocean
1545,Coral Sea
1546,false
1547,false
1548,false
1549,false
1550,false
1551,South Pacific Ocean
1552,North Pacific Ocean
1553,false
1554,South Pacific Ocean
1555,South Pacific Ocean
1556,South Pacific Ocean
1557,false
1558,false
1559,false
1560,false
1561,false
1562,false
1563,South Pacific Ocean
1564,false
1565,false
1566,South Pacific Ocean
1567,false
1568,false
1569,false
1570,false
1571,false
1572,South Atlantic Ocean
1573,South Atlantic Ocean
1574,South Atlantic Ocean
1575,South Atlantic Ocean
