,exact_name
97,North Pacific Ocean
98,North Pacific Ocean
99,false
100,South Atlantic Ocean
101,false
102,false
103,North Pacific Ocean
104,false
105,false
106,false
107,North Pacific Ocean
108,false
109,South Atlantic Ocean
110,false
111,Gulf of Guinea
112,North Atlantic Ocean
113,North Atlantic Ocean
114,North Atlantic Ocean
115,South Atlantic Ocean
116,North Atlantic Ocean
117,North Atlantic Ocean
118,North Atlantic Ocean
119,North Atlantic Ocean
120,Indian Ocean
121,Indian Ocean
122,Indian Ocean
123,North Atlantic Ocean
124,North Atlantic Ocean
125,North Atlantic Ocean
126,North Atlantic Ocean
127,North Atlantic Ocean
128,South Atlantic Ocean
129,North Atlantic Ocean
130,North Atlantic Ocean
131,North Atlantic Ocean
132,North Atlantic Ocean
133,North Atlantic Ocean
134,false
135,North Atlantic Ocean
136,North Atlantic Ocean
137,North Atlantic Ocean
138,South Atlantic Ocean
139,North Atlantic Ocean
140,South Atlantic Ocean
141,North Atlantic Ocean
142,South Atlantic Ocean
143,North Atlantic Ocean
144,North Atlantic Ocean
145,North Atlantic Ocean
146,North Atlantic Ocean
147,South Atlantic Ocean
148,North Atlantic Ocean
149,North Atlantic Ocean
150,North Atlantic Ocean
151,Indian Ocean
152,Arabian Sea
153,South Atlantic Ocean
154,North Atlantic Ocean
155,South Atlantic Ocean
156,South Atlantic Ocean
157,North Atlantic Ocean
158,North Atlantic Ocean
159,Gulf of Guinea
160,North Atlantic Ocean
161,North Atlantic Ocean
162,South Atlantic Ocean
163,North Atlantic Ocean
164,South Atlantic Ocean
165,South Atlantic Ocean
166,North Atlantic Ocean
167,North Atlantic Ocean
168,South Atlantic Ocean
169,South Atlantic Ocean
170,Gulf of Guinea
171,South Atlantic Ocean
172,North Atlantic Ocean
173,North Atlantic Ocean
174,North Atlantic Ocean
175,North Atlantic Ocean
176,North Atlantic Ocean
177,North Atlantic Ocean
178,Gulf of Guinea
179,North Atlantic Ocean
180,North Atlantic Ocean
181,South Atlantic Ocean
182,North Atlantic Ocean
183,North Atlantic Ocean
184,South Atlantic Ocean
185,North Atlantic Ocean
186,Gulf of Guinea
187,South Atlantic Ocean
188,North Atlantic Ocean
189,North Atlantic Ocean
190,North Atlantic Ocean
191,South Atlantic Ocean
192,North Atlantic Ocean
193,Indian Ocean
194,false
195,South Atlantic Ocean
196,North Atlantic Ocean
197,South Atlantic Ocean
198,North Atlantic Ocean
199,North Atlantic Ocean
200,North Atlantic Ocean
201,South Atlantic Ocean
202,North Atlantic Ocean
203,South Atlantic Ocean
204,North Atlantic Ocean
205,North Atlantic Ocean
206,South Atlantic Ocean
207,North Atlantic Ocean
208,North Atlantic Ocean
209,North Atlantic Ocean
210,North Atlantic Ocean
211,South Atlantic Ocean
212,South Atlantic Ocean
213,North Atlantic Ocean
214,South Atlantic Ocean
215,South Atlantic Ocean
216,North Pacific Ocean
217,South Pacific Ocean
218,North Pacific Ocean
219,South Pacific Ocean
220,false
221,false
222,false
223,false
224,false
225,false
226,false
227,false
228,false
229,false
230,false
231,false
232,false
233,false
234,false
235,North Atlantic Ocean
236,false
237,false
238,false
239,false
240,false
241,false
242,false
243,false
244,false
245,false
246,false
247,false
248,false
249,false
250,false
251,false
252,false
253,false
254,false
255,North Atlantic Ocean
256,false
257,false
258,North Atlantic Ocean
259,North Atlantic Ocean
260,Gulf of Guinea
261,North Atlantic Ocean
262,North Atlantic Ocean
263,South Atlantic Ocean
264,North Pacific Ocean
265,North Pacific Ocean
266,false
267,South Pacific Ocean
268,South Pacific Ocean
269,false
270,false
271,South Pacific Ocean
272,North Pacific Ocean
273,false
274,false
275,false
276,South Atlantic Ocean
277,North Atlantic Ocean
278,Gulf of Guinea
279,South Pacific Ocean
280,South Pacific Ocean
281,South Pacific Ocean
282,South Pacific Ocean
283,South Pacific Ocean
284,North Pacific Ocean
285,South Pacific Ocean
286,South Pacific Ocean
287,North Pacific Ocean
288,South Pacific Ocean
289,North Pacific Ocean
290,North Pacific Ocean
291,North Pacific Ocean
292,North Pacific Ocean
293,North Pacific Ocean
294,North Pacific Ocean
295,South Pacific Ocean
296,North Pacific Ocean
297,North Pacific Ocean
298,South Pacific Ocean
299,North Pacific Ocean
300,South Pacific Ocean
301,South Pacific Ocean
302,North Pacific Ocean
303,South Pacific Ocean
304,South Pacific Ocean
305,South Pacific Ocean
306,North Pacific Ocean
307,South Pacific Ocean
308,South Pacific Ocean
309,North Pacific Ocean
310,South Pacific Ocean
311,South Pacific Ocean
312,South Pacific Ocean
313,North Pacific Ocean
314,North Pacific Ocean
315,North Pacific Ocean
316,South Pacific Ocean
317,South Pacific Ocean
318,South Pacific Ocean
319,South Pacific Ocean
320,South Pacific Ocean
321,North Pacific Ocean
322,South Pacific Ocean
323,North Pacific Ocean
324,North Pacific Ocean
325,North Pacific Ocean
326,South Pacific Ocean
327,South Pacific Ocean
328,North Pacific Ocean
329,South Pacific Ocean
330,North Pacific Ocean
331,South Pacific Ocean
332,North Pacific Ocean
333,South Pacific Ocean
334,South Pacific Ocean
335,South Pacific Ocean
336,North Pacific Ocean
337,North Pacific Ocean
338,South Pacific Ocean
339,North Pacific Ocean
340,North Pacific Ocean
341,North Pacific Ocean
342,North Pacific Ocean
343,North Pacific Ocean
344,North Pacific Ocean
345,North Pacific Ocean
346,South Pacific Ocean
347,false
348,false
349,South Pacific Ocean
350,North Pacific Ocean
351,false
352,false
353,South Pacific Ocean
354,North Pacific Ocean
355,South Pacific Ocean
356,South Pacific Ocean
357,North Pacific Ocean
358,South Pacific Ocean
359,South Pacific Ocean
360,South Pacific Ocean
361,South Pacific Ocean
362,North Pacific Ocean
363,South Pacific Ocean
364,South Pacific Ocean
365,North Pacific Ocean
366,North Pacific Ocean
367,South Pacific Ocean
368,South Pacific Ocean
369,North Pacific Ocean
370,North Pacific Ocean
371,North Pacific Ocean
372,South Pacific Ocean
373,North Pacific Ocean
374,South Pacific Ocean
375,false
376,South Pacific Ocean
377,North Pacific Ocean
378,South Pacific Ocean
379,South Pacific Ocean
380,South Pacific Ocean
381,North Pacific Ocean
382,South Pacific Ocean
383,false
384,North Pacific Ocean
385,false
386,false
387,South Pacific Ocean
388,false
389,South Pacific Ocean
390,South Pacific Ocean
391,South Pacific Ocean
392,North Pacific Ocean
393,North Pacific Ocean
394,North Pacific Ocean
395,South Pacific Ocean
396,Solomon Sea
397,South Pacific Ocean
398,South Pacific Ocean
399,South Pacific Ocean
400,Bismarck Sea
401,false
402,North Pacific Ocean
403,North Pacific Ocean
404,Bismarck Sea
405,Bismarck Sea
406,South Pacific Ocean
407,North Pacific Ocean
408,South Pacific Ocean
409,North Pacific Ocean
410,North Pacific Ocean
411,South Pacific Ocean
412,North Pacific Ocean
413,South Pacific Ocean
414,South Pacific Ocean
415,South Pacific Ocean
416,South Pacific Ocean
417,South Pacific Ocean
418,North Pacific Ocean
419,South Pacific Ocean
420,South Pacific Ocean
421,South Pacific Ocean
422,North Pacific Ocean
423,North Pacific Ocean
424,South Pacific Ocean
425,South Pacific Ocean
426,Solomon Sea
427,North Pacific Ocean
428,South Pacific Ocean
429,Solomon Sea
430,South Pacific Ocean
431,South Pacific Ocean
432,South Pacific Ocean
433,North Pacific Ocean
434,South Pacific Ocean
435,South Pacific Ocean
436,North Pacific Ocean
437,North Pacific Ocean
438,false
439,South Pacific Ocean
440,North Pacific Ocean
441,South Pacific Ocean
442,North Atlantic Ocean
443,North Atlantic Ocean
444,North Atlantic Ocean
445,South Atlantic Ocean
446,North Atlantic Ocean
447,North Atlantic Ocean
448,North Atlantic Ocean
449,Gulf of Guinea
450,South Atlantic Ocean
451,Indian Ocean
452,Indian Ocean
453,Indian Ocean
454,Indian Ocean
455,Arabian Sea
456,Indian Ocean
457,Indian Ocean
458,Indian Ocean
459,Indian Ocean
460,Indian Ocean
461,Indian Ocean
462,Indian Ocean
463,Indian Ocean
464,North Atlantic Ocean
465,North Atlantic Ocean
466,North Atlantic Ocean
467,Indian Ocean
468,Indian Ocean
469,Arabian Sea
470,Indian Ocean
471,false
472,false
473,false
474,false
475,false
476,false
477,false
478,false
479,false
480,false
481,false
482,false
483,false
484,false
485,false
486,false
487,false
488,false
489,false
490,false
491,false
492,false
493,false
494,false
495,false
496,false
497,false
498,false
499,false
500,false
501,false
502,false
503,false
504,false
505,false
506,false
507,false
508,false
509,false
510,false
511,South Pacific Ocean
512,false
513,false
514,North Atlantic Ocean
515,North Atlantic Ocean
516,North Atlantic Ocean
517,North Atlantic Ocean
518,North Atlantic Ocean
519,North Atlantic Ocean
520,North Atlantic Ocean
521,Indian Ocean
522,Indian Ocean
523,North Atlantic Ocean
524,North Atlantic Ocean
525,North Atlantic Ocean
526,North Atlantic Ocean
527,North Atlantic Ocean
528,North Atlantic Ocean
529,North Atlantic Ocean
530,North Atlantic Ocean
531,North Atlantic Ocean
532,North Atlantic Ocean
533,North Atlantic Ocean
534,Indian Ocean
535,Indian Ocean
536,South Atlantic Ocean
537,North Atlantic Ocean
538,North Atlantic Ocean
539,North Atlantic Ocean
540,North Atlantic Ocean
541,North Atlantic Ocean
542,Indian Ocean
543,Indian Ocean
544,Indian Ocean
545,South Atlantic Ocean
546,South Atlantic Ocean
547,North Atlantic Ocean
548,South Atlantic Ocean
549,Gulf of Guinea
550,North Atlantic Ocean
551,Gulf of Guinea
552,North Atlantic Ocean
553,North Atlantic Ocean
554,North Atlantic Ocean
555,North Atlantic Ocean
556,North Atlantic Ocean
557,North Atlantic Ocean
558,North Atlantic Ocean
559,South Atlantic Ocean
560,South Atlantic Ocean
561,South Atlantic Ocean
562,North Atlantic Ocean
563,South Atlantic Ocean
564,Indian Ocean
565,Arabian Sea
566,North Atlantic Ocean
567,North Atlantic Ocean
568,Indian Ocean
569,Indian Ocean
570,false
571,false
572,South Atlantic Ocean
573,North Atlantic Ocean
574,South Atlantic Ocean
575,North Atlantic Ocean
576,North Atlantic Ocean
577,South Atlantic Ocean
578,North Atlantic Ocean
579,Gulf of Guinea
580,South Atlantic Ocean
581,North Atlantic Ocean
582,South Atlantic Ocean
583,North Atlantic Ocean
584,Gulf of Guinea
585,Gulf of Guinea
586,North Atlantic Ocean
587,North Atlantic Ocean
588,North Atlantic Ocean
589,South Atlantic Ocean
590,North Atlantic Ocean
591,South Atlantic Ocean
592,South Atlantic Ocean
593,North Atlantic Ocean
594,South Atlantic Ocean
595,South Atlantic Ocean
596,North Pacific Ocean
597,false
598,North Pacific Ocean
599,North Pacific Ocean
600,false
601,false
602,false
603,false
604,false
605,false
606,false
607,false
608,false
609,false
610,false
611,false
612,false
613,false
614,false
615,false
616,North Atlantic Ocean
617,South Atlantic Ocean
618,false
619,false
620,false
621,false
622,false
623,false
624,North Atlantic Ocean
625,South Atlantic Ocean
626,South Atlantic Ocean
627,South Atlantic Ocean
628,false
629,South Pacific Ocean
630,South Pacific Ocean
631,false
632,North Pacific Ocean
633,false
634,false
635,false
636,false
637,false
638,false
639,North Atlantic Ocean
640,North Atlantic Ocean
641,South Atlantic Ocean
642,North Atlantic Ocean
643,North Pacific Ocean
644,false
645,South Pacific Ocean
646,South Pacific Ocean
647,South Pacific Ocean
648,North Pacific Ocean
649,South Pacific Ocean
650,South Pacific Ocean
651,North Pacific Ocean
652,South Pacific Ocean
653,South Pacific Ocean
654,North Pacific Ocean
655,South Pacific Ocean
656,South Pacific Ocean
657,South Pacific Ocean
658,South Pacific Ocean
659,North Pacific Ocean
660,North Pacific Ocean
661,South Pacific Ocean
662,North Pacific Ocean
663,South Pacific Ocean
664,South Pacific Ocean
665,South Pacific Ocean
666,South Pacific Ocean
667,South Pacific Ocean
668,South Pacific Ocean
669,South Pacific Ocean
670,Solomon Sea
671,South Pacific Ocean
672,North Pacific Ocean
673,South Pacific Ocean
674,North Pacific Ocean
675,North Pacific Ocean
676,South Pacific Ocean
677,South Pacific Ocean
678,North Pacific Ocean
679,North Pacific Ocean
680,North Pacific Ocean
681,South Pacific Ocean
682,South Pacific Ocean
683,North Pacific Ocean
684,South Pacific Ocean
685,North Pacific Ocean
686,South Pacific Ocean
687,North Pacific Ocean
688,South Pacific Ocean
689,South Pacific Ocean
690,North Pacific Ocean
691,North Pacific Ocean
692,South Pacific Ocean
693,South Pacific Ocean
694,North Pacific Ocean
695,South Pacific Ocean
696,South Pacific Ocean
697,South Pacific Ocean
698,North Pacific Ocean
699,South Pacific Ocean
700,North Pacific Ocean
701,false
702,false
703,South Pacific Ocean
704,South Pacific Ocean
705,false
706,North Pacific Ocean
707,false
708,false
709,false
710,South Pacific Ocean
711,South Pacific Ocean
712,North Pacific Ocean
713,North Pacific Ocean
714,North Pacific Ocean
715,North Pacific Ocean
716,South Pacific Ocean
717,South Pacific Ocean
718,South Pacific Ocean
719,North Pacific Ocean
720,South Pacific Ocean
721,North Pacific Ocean
722,North Pacific Ocean
723,North Pacific Ocean
724,South Pacific Ocean
725,North Pacific Ocean
726,North Pacific Ocean
727,South Pacific Ocean
728,false
729,South Pacific Ocean
730,South Pacific Ocean
731,false
732,North Pacific Ocean
733,false
734,South Pacific Ocean
735,South Pacific Ocean
736,North Pacific Ocean
737,South Pacific Ocean
738,South Pacific Ocean
739,South Pacific Ocean
740,North Pacific Ocean
741,South Pacific Ocean
742,North Pacific Ocean
743,South Pacific Ocean
744,South Pacific Ocean
745,South Pacific Ocean
746,North Pacific Ocean
747,false
748,South Pacific Ocean
749,North Pacific Ocean
750,South Pacific Ocean
751,South Pacific Ocean
752,false
753,South Pacific Ocean
754,South Pacific Ocean
755,false
756,false
757,South Pacific Ocean
758,false
759,false
760,false
761,Solomon Sea
762,South Pacific Ocean
763,North Pacific Ocean
764,South Pacific Ocean
765,South Pacific Ocean
766,Philippine Sea
767,North Pacific Ocean
768,South Pacific Ocean
769,Bismarck Sea
770,Bismarck Sea
771,Solomon Sea
772,North Pacific Ocean
773,South Pacific Ocean
774,North Pacific Ocean
775,North Pacific Ocean
776,South Pacific Ocean
777,North Pacific Ocean
778,North Pacific Ocean
779,South Pacific Ocean
780,South Pacific Ocean
781,false
782,South Pacific Ocean
783,North Pacific Ocean
784,North Pacific Ocean
785,South Pacific Ocean
786,North Pacific Ocean
787,North Pacific Ocean
788,North Pacific Ocean
789,North Pacific Ocean
790,North Pacific Ocean
791,South Pacific Ocean
792,North Pacific Ocean
793,South Pacific Ocean
794,North Pacific Ocean
795,North Pacific Ocean
796,false
797,South Pacific Ocean
798,South Pacific Ocean
799,Solomon Sea
800,North Pacific Ocean
801,South Pacific Ocean
802,South Pacific Ocean
803,South Pacific Ocean
804,false
805,false
806,South Pacific Ocean
807,Bismarck Sea
808,North Atlantic Ocean
809,South Atlantic Ocean
810,Gulf of Guinea
811,North Atlantic Ocean
812,North Atlantic Ocean
813,South Atlantic Ocean
814,South Atlantic Ocean
815,Indian Ocean
816,Indian Ocean
817,Indian Ocean
818,Indian Ocean
819,Indian Ocean
820,Indian Ocean
821,Indian Ocean
822,Indian Ocean
823,Indian Ocean
824,Indian Ocean
825,Arabian Sea
826,Indian Ocean
827,Indian Ocean
828,North Atlantic Ocean
829,North Atlantic Ocean
830,North Atlantic Ocean
831,North Atlantic Ocean
832,Indian Ocean
833,Indian Ocean
834,Indian Ocean
835,false
836,false
837,false
838,false
839,false
840,false
841,false
842,false
843,false
844,false
845,false
846,false
847,false
848,false
849,false
850,false
851,false
852,false
853,false
854,false
855,false
856,false
857,false
858,false
859,false
860,false
861,false
862,false
863,false
864,false
865,false
866,false
867,false
868,false
869,false
870,false
871,false
872,false
873,false
874,false
875,false
876,false
877,Indian Ocean
878,North Atlantic Ocean
879,Gulf of Guinea
880,North Atlantic Ocean
881,North Atlantic Ocean
882,North Atlantic Ocean
883,North Atlantic Ocean
884,North Atlantic Ocean
885,North Atlantic Ocean
886,North Atlantic Ocean
887,North Atlantic Ocean
888,North Atlantic Ocean
889,North Atlantic Ocean
890,North Atlantic Ocean
891,North Atlantic Ocean
892,North Atlantic Ocean
893,North Atlantic Ocean
894,North Atlantic Ocean
895,North Atlantic Ocean
896,North Atlantic Ocean
897,false
898,North Atlantic Ocean
899,North Atlantic Ocean
900,North Atlantic Ocean
901,South Atlantic Ocean
902,North Atlantic Ocean
903,North Atlantic Ocean
904,North Atlantic Ocean
905,South Atlantic Ocean
906,North Atlantic Ocean
907,North Atlantic Ocean
908,North Atlantic Ocean
909,North Atlantic Ocean
910,Gulf of Guinea
911,Gulf of Guinea
912,Indian Ocean
913,Indian Ocean
914,Indian Ocean
915,North Atlantic Ocean
916,North Atlantic Ocean
917,North Atlantic Ocean
918,South Atlantic Ocean
919,North Atlantic Ocean
920,North Atlantic Ocean
921,Indian Ocean
922,North Atlantic Ocean
923,South Atlantic Ocean
924,South Atlantic Ocean
925,North Atlantic Ocean
926,Gulf of Guinea
927,South Atlantic Ocean
928,North Atlantic Ocean
929,North Atlantic Ocean
930,South Atlantic Ocean
931,North Atlantic Ocean
932,North Atlantic Ocean
933,North Atlantic Ocean
934,South Atlantic Ocean
935,North Atlantic Ocean
936,South Atlantic Ocean
937,North Atlantic Ocean
938,North Atlantic Ocean
939,North Atlantic Ocean
940,Gulf of Guinea
941,North Atlantic Ocean
942,North Atlantic Ocean
943,North Atlantic Ocean
944,North Atlantic Ocean
945,North Atlantic Ocean
946,North Atlantic Ocean
947,Indian Ocean
948,Arabian Sea
949,Indian Ocean
950,North Atlantic Ocean
951,Gulf of Guinea
952,North Atlantic Ocean
953,North Atlantic Ocean
954,Indian Ocean
955,Indian Ocean
956,Indian Ocean
957,Indian Ocean
958,Indian Ocean
959,false
960,North Atlantic Ocean
961,North Atlantic Ocean
962,North Atlantic Ocean
963,South Atlantic Ocean
964,Gulf of Guinea
965,North Atlantic Ocean
966,North Atlantic Ocean
967,North Atlantic Ocean
968,Gulf of Guinea
969,North Atlantic Ocean
970,South Atlantic Ocean
971,South Atlantic Ocean
972,North Atlantic Ocean
973,North Atlantic Ocean
974,North Atlantic Ocean
975,South Atlantic Ocean
976,Gulf of Guinea
977,North Atlantic Ocean
978,Gulf of Guinea
979,North Atlantic Ocean
980,South Atlantic Ocean
981,North Atlantic Ocean
982,North Atlantic Ocean
983,false
984,false
985,North Pacific Ocean
986,false
987,false
988,false
989,false
990,false
991,false
992,false
993,false
994,false
995,Gulf of Guinea
996,Gulf of Guinea
997,false
998,false
999,false
1000,false
1001,false
1002,false
1003,false
1004,false
1005,false
1006,false
1007,false
1008,false
1009,false
1010,false
1011,false
1012,false
1013,false
1014,South Atlantic Ocean
1015,South Atlantic Ocean
1016,North Atlantic Ocean
1017,South Atlantic Ocean
1018,South Atlantic Ocean
1019,Gulf of Guinea
1020,North Atlantic Ocean
1021,South Pacific Ocean
1022,false
1023,North Pacific Ocean
1024,false
1025,South Pacific Ocean
1026,false
1027,false
1028,false
1029,false
1030,false
1031,false
1032,false
1033,false
1034,false
1035,South Pacific Ocean
1036,North Pacific Ocean
1037,South Pacific Ocean
1038,South Pacific Ocean
1039,South Pacific Ocean
1040,South Pacific Ocean
1041,South Pacific Ocean
1042,South Pacific Ocean
1043,North Pacific Ocean
1044,North Pacific Ocean
1045,North Pacific Ocean
1046,South Pacific Ocean
1047,North Pacific Ocean
1048,South Pacific Ocean
1049,South Pacific Ocean
1050,South Pacific Ocean
1051,North Pacific Ocean
1052,South Pacific Ocean
1053,North Pacific Ocean
1054,North Pacific Ocean
1055,South Pacific Ocean
1056,South Pacific Ocean
1057,South Pacific Ocean
1058,South Pacific Ocean
1059,South Pacific Ocean
1060,South Pacific Ocean
1061,North Pacific Ocean
1062,South Pacific Ocean
1063,South Pacific Ocean
1064,North Pacific Ocean
1065,South Pacific Ocean
1066,North Pacific Ocean
1067,South Pacific Ocean
1068,South Pacific Ocean
1069,South Pacific Ocean
1070,South Pacific Ocean
1071,North Pacific Ocean
1072,North Pacific Ocean
1073,South Pacific Ocean
1074,North Pacific Ocean
1075,Indian Ocean
1076,South Pacific Ocean
1077,South Pacific Ocean
1078,South Pacific Ocean
1079,South Pacific Ocean
1080,North Pacific Ocean
1081,North Pacific Ocean
1082,South Pacific Ocean
1083,South Pacific Ocean
1084,North Pacific Ocean
1085,North Pacific Ocean
1086,North Pacific Ocean
1087,South Pacific Ocean
1088,South Pacific Ocean
1089,South Pacific Ocean
1090,false
1091,South Pacific Ocean
1092,South Pacific Ocean
1093,false
1094,North Pacific Ocean
1095,South Pacific Ocean
1096,South Pacific Ocean
1097,South Pacific Ocean
1098,South Pacific Ocean
1099,North Pacific Ocean
1100,North Pacific Ocean
1101,false
1102,North Pacific Ocean
1103,South Pacific Ocean
1104,South Pacific Ocean
1105,Indian Ocean
1106,North Pacific Ocean
1107,Indian Ocean
1108,South Pacific Ocean
1109,North Pacific Ocean
1110,false
1111,North Pacific Ocean
1112,North Pacific Ocean
1113,false
1114,South Pacific Ocean
1115,false
1116,North Pacific Ocean
1117,North Pacific Ocean
1118,South Pacific Ocean
1119,false
1120,South Pacific Ocean
1121,false
1122,South Pacific Ocean
1123,false
1124,false
1125,North Pacific Ocean
1126,false
1127,false
1128,Philippine Sea
1129,North Pacific Ocean
1130,North Pacific Ocean
1131,North Pacific Ocean
1132,South Pacific Ocean
1133,false
1134,North Pacific Ocean
1135,false
1136,South Pacific Ocean
1137,North Pacific Ocean
1138,North Pacific Ocean
1139,North Pacific Ocean
1140,North Pacific Ocean
1141,Bismarck Sea
1142,North Pacific Ocean
1143,South Pacific Ocean
1144,Bismarck Sea
1145,North Pacific Ocean
1146,South Pacific Ocean
1147,South Pacific Ocean
1148,South Pacific Ocean
1149,South Pacific Ocean
1150,North Pacific Ocean
1151,North Pacific Ocean
1152,South Pacific Ocean
1153,South Pacific Ocean
1154,South Pacific Ocean
1155,Solomon Sea
1156,South Pacific Ocean
1157,South Pacific Ocean
1158,South Pacific Ocean
1159,North Pacific Ocean
1160,North Pacific Ocean
1161,North Pacific Ocean
1162,North Pacific Ocean
1163,South Pacific Ocean
1164,South Pacific Ocean
1165,South Pacific Ocean
1166,South Pacific Ocean
1167,South Pacific Ocean
1168,South Pacific Ocean
1169,North Pacific Ocean
1170,South Pacific Ocean
1171,South Pacific Ocean
1172,South Pacific Ocean
1173,South Pacific Ocean
1174,South Pacific Ocean
1175,South Pacific Ocean
1176,South Pacific Ocean
1177,South Pacific Ocean
1178,South Pacific Ocean
1179,South Pacific Ocean
1180,false
1181,South Pacific Ocean
1182,North Pacific Ocean
1183,South Pacific Ocean
1184,South Pacific Ocean
1185,false
1186,false
1187,North Pacific Ocean
1188,North Pacific Ocean
1189,South Atlantic Ocean
1190,South Atlantic Ocean
1191,South Atlantic Ocean
1192,South Atlantic Ocean
1193,Gulf of Guinea
1194,South Atlantic Ocean
1195,North Atlantic Ocean
1196,Arabian Sea
1197,Indian Ocean
1198,Arabian Sea
1199,Indian Ocean
1200,Indian Ocean
1201,Indian Ocean
1202,Indian Ocean
1203,Indian Ocean
1204,Indian Ocean
1205,Indian Ocean
1206,Indian Ocean
1207,South Atlantic Ocean
1208,North Atlantic Ocean
1209,Gulf of Guinea
1210,Gulf of Guinea
1211,Indian Ocean
1212,Indian Ocean
1213,Indian Ocean
1214,Indian Ocean
1215,Indian Ocean
1216,Indian Ocean
1217,Indian Ocean
1218,Indian Ocean
1219,false
1220,false
1221,false
1222,false
1223,false
1224,false
1225,false
1226,false
1227,false
1228,false
1229,false
1230,false
1231,false
1232,false
1233,false
1234,false
1235,false
1236,false
1237,false
1238,false
1239,false
1240,false
1241,false
1242,false
1243,false
1244,false
1245,false
1246,false
1247,false
1248,false
1249,false
1250,false
1251,false
1252,false
1253,false
1254,false
1255,false
1256,false
1257,false
1258,false
1259,false
1260,false
1261,false
1262,false
1263,false
1264,false
1265,false
1266,false
1267,false
1268,false
1269,false
1270,false
1271,false
1272,false
1273,false
1274,false
1275,false
1276,false
1277,North Atlantic Ocean
1278,North Atlantic Ocean
1279,North Atlantic Ocean
1280,South Atlantic Ocean
1281,North Atlantic Ocean
1282,Indian Ocean
1283,North Atlantic Ocean
1284,North Atlantic Ocean
1285,North Atlantic Ocean
1286,North Atlantic Ocean
1287,North Atlantic Ocean
1288,North Atlantic Ocean
1289,North Atlantic Ocean
1290,South Atlantic Ocean
1291,North Atlantic Ocean
1292,North Atlantic Ocean
1293,North Atlantic Ocean
1294,North Atlantic Ocean
1295,North Atlantic Ocean
1296,North Atlantic Ocean
1297,North Atlantic Ocean
1298,Indian Ocean
1299,Indian Ocean
1300,North Atlantic Ocean
1301,South Atlantic Ocean
1302,Indian Ocean
1303,Indian Ocean
1304,Indian Ocean
1305,North Atlantic Ocean
1306,South Atlantic Ocean
1307,South Atlantic Ocean
1308,North Atlantic Ocean
1309,North Atlantic Ocean
1310,South Atlantic Ocean
1311,South Atlantic Ocean
1312,North Atlantic Ocean
1313,North Atlantic Ocean
1314,North Atlantic Ocean
1315,Gulf of Guinea
1316,North Atlantic Ocean
1317,South Atlantic Ocean
1318,Gulf of Guinea
1319,North Atlantic Ocean
1320,North Atlantic Ocean
1321,South Atlantic Ocean
1322,North Atlantic Ocean
1323,North Atlantic Ocean
1324,North Atlantic Ocean
1325,North Atlantic Ocean
1326,North Atlantic Ocean
1327,North Atlantic Ocean
1328,Gulf of Guinea
1329,South Atlantic Ocean
1330,North Atlantic Ocean
1331,South Atlantic Ocean
1332,Gulf of Guinea
1333,North Atlantic Ocean
1334,Arabian Sea
1335,Indian Ocean
1336,Indian Ocean
1337,South Atlantic Ocean
1338,South Atlantic Ocean
1339,North Atlantic Ocean
1340,North Atlantic Ocean
1341,North Atlantic Ocean
1342,North Atlantic Ocean
1343,Indian Ocean
1344,false
1345,false
1346,Gulf of Guinea
1347,North Atlantic Ocean
1348,South Atlantic Ocean
