,ocean
169,atlantic
170,atlantic
171,atlantic
172,atlantic
173,atlantic
174,atlantic
175,atlantic
176,atlantic
177,atlantic
178,atlantic
179,atlantic
180,atlantic
181,atlantic
182,atlantic
183,atlantic
184,atlantic
185,atlantic
186,atlantic
187,atlantic
188,atlantic
189,atlantic
190,atlantic
191,atlantic
192,atlantic
193,indian
194,false
195,atlantic
196,atlantic
197,atlantic
198,atlantic
199,atlantic
200,atlantic
201,atlantic
202,atlantic
203,atlantic
204,atlantic
205,atlantic
206,atlantic
207,atlantic
208,atlantic
209,atlantic
210,atlantic
211,atlantic
212,atlantic
213,atlantic
214,atlantic
215,atlantic
216,pacific
217,pacific
218,pacific
219,pacific
220,false
221,false
222,false
223,false
224,false
225,false
226,false
227,false
228,false
229,false
230,false
231,false
232,false
233,false
234,false
235,atlantic
236,false
237,false
238,false
239,false
240,false
241,false
242,false
243,false
244,false
245,false
246,false
247,false
248,false
249,false
250,false
251,false
252,false
253,false
254,false
255,atlantic
256,false
257,false
258,atlantic
259,atlantic
260,atlantic
261,atlantic
262,atlantic
263,atlantic
264,pacific
265,pacific
266,false
267,pacific
268,pacific
269,false
270,false
271,pacific
272,pacific
273,false
274,false
275,false
276,atlantic
277,atlantic
278,atlantic
279,pacific
280,pacific
281,pacific
282,pacific
283,pacific
284,pacific
285,pacific
286,pacific
287,pacific
288,pacific
289,pacific
290,pacific
291,pacific
292,pacific
293,pacific
294,pacific
295,pacific
296,pacific
297,pacific
298,pacific
299,pacific
300,pacific
301,pacific
302,pacific
303,pacific
304,pacific
305,pacific
306,pacific
307,pacific
308,pacific
309,pacific
310,pacific
311,pacific
312,pacific
313,pacific
314,pacific
315,pacific
316,pacific
317,pacific
318,pacific
319,pacific
320,pacific
321,pacific
322,pacific
323,pacific
324,pacific
325,pacific
326,pacific
327,pacific
328,pacific
329,pacific
330,pacific
331,pacific
332,pacific
333,pacific
334,pacific
335,pacific
336,pacific
337,pacific
338,pacific
339,pacific
340,pacific
341,pacific
342,pacific
343,pacific
344,pacific
345,pacific
346,pacific
347,false
348,false
349,pacific
350,pacific
351,false
352,false
353,pacific
354,pacific
355,pacific
356,pacific
357,pacific
358,pacific
359,pacific
360,pacific
361,pacific
362,pacific
363,pacific
364,pacific
365,pacific
366,pacific
367,pacific
368,pacific
369,pacific
370,pacific
371,pacific
372,pacific
373,pacific
374,pacific
375,false
376,pacific
377,pacific
378,pacific
379,pacific
380,pacific
381,pacific
382,pacific
383,false
384,pacific
385,false
386,false
387,pacific
388,false
389,pacific
390,pacific
391,pacific
392,pacific
393,pacific
394,pacific
395,pacific
396,pacific
397,pacific
398,pacific
399,pacific
400,pacific
401,false
402,pacific
403,pacific
404,pacific
405,pacific
406,pacific
407,pacific
408,pacific
409,pacific
410,pacific
411,pacific
412,pacific
413,pacific
414,pacific
415,pacific
416,pacific
417,pacific
418,pacific
419,pacific
420,pacific
421,pacific
422,pacific
423,pacific
424,pacific
425,pacific
426,pacific
427,pacific
428,pacific
429,pacific
430,pacific
431,pacific
432,pacific
433,pacific
434,pacific
435,pacific
436,pacific
437,pacific
438,false
439,pacific
440,pacific
441,pacific
442,atlantic
443,atlantic
444,atlantic
445,atlantic
446,atlantic
447,atlantic
448,atlantic
449,atlantic
450,atlantic
451,indian
452,indian
453,indian
454,indian
455,indian
456,indian
457,indian
458,indian
459,indian
460,indian
461,indian
462,indian
463,indian
464,atlantic
465,atlantic
466,atlantic
467,indian
468,indian
469,indian
470,indian
471,false
472,false
473,false
474,false
475,false
476,false
477,false
478,false
479,false
480,false
481,false
482,false
483,false
484,false
485,false
486,false
487,false
488,false
489,false
490,false
491,false
492,false
493,false
494,false
495,false
496,false
497,false
498,false
499,false
500,false
501,false
502,false
503,false
504,false
505,false
506,false
507,false
508,false
509,false
510,false
511,pacific
512,false
513,false
514,atlantic
515,atlantic
516,atlantic
517,atlantic
518,atlantic
519,atlantic
520,atlantic
521,indian
522,indian
523,atlantic
524,atlantic
525,atlantic
526,atlantic
527,atlantic
528,atlantic
529,atlantic
530,atlantic
531,atlantic
532,atlantic
533,atlantic
534,indian
535,indian
536,atlantic
537,atlantic
538,atlantic
539,atlantic
540,atlantic
541,atlantic
542,indian
543,indian
544,indian
545,atlantic
546,atlantic
547,atlantic
548,atlantic
549,atlantic
550,atlantic
551,atlantic
552,atlantic
553,atlantic
554,atlantic
555,atlantic
556,atlantic
557,atlantic
558,atlantic
559,atlantic
560,atlantic
561,atlantic
562,atlantic
563,atlantic
564,indian
565,indian
566,atlantic
567,atlantic
568,indian
569,indian
570,false
571,false
572,atlantic
573,atlantic
574,atlantic
575,atlantic
576,atlantic
577,atlantic
578,atlantic
579,atlantic
580,atlantic
581,atlantic
582,atlantic
583,atlantic
584,atlantic
585,atlantic
586,atlantic
587,atlantic
588,atlantic
589,atlantic
590,atlantic
591,atlantic
592,atlantic
593,atlantic
594,atlantic
595,atlantic
596,pacific
597,false
598,pacific
599,pacific
600,false
601,false
602,false
603,false
604,false
605,false
606,false
607,false
608,false
609,false
610,false
611,false
612,false
613,false
614,false
615,false
616,atlantic
617,atlantic
618,false
619,false
620,false
621,false
622,false
623,false
624,atlantic
625,atlantic
626,atlantic
627,atlantic
628,false
629,pacific
630,pacific
631,false
632,pacific
633,false
634,false
635,false
636,false
637,false
638,false
639,atlantic
640,atlantic
641,atlantic
642,atlantic
643,pacific
644,false
645,pacific
646,pacific
647,pacific
648,pacific
649,pacific
650,pacific
651,pacific
652,pacific
653,pacific
654,pacific
655,pacific
656,pacific
657,pacific
658,pacific
659,pacific
660,pacific
661,pacific
662,pacific
663,pacific
664,pacific
665,pacific
666,pacific
667,pacific
668,pacific
669,pacific
670,pacific
671,pacific
672,pacific
673,pacific
674,pacific
675,pacific
676,pacific
677,pacific
678,pacific
679,pacific
680,pacific
681,pacific
682,pacific
683,pacific
684,pacific
685,pacific
686,pacific
687,pacific
688,pacific
689,pacific
690,pacific
691,pacific
692,pacific
693,pacific
694,pacific
695,pacific
696,pacific
697,pacific
698,pacific
699,pacific
700,pacific
701,false
702,false
703,pacific
704,pacific
705,false
706,pacific
707,false
708,false
709,false
710,pacific
711,pacific
712,pacific
713,pacific
714,pacific
715,pacific
716,pacific
717,pacific
718,pacific
719,pacific
720,pacific
721,pacific
722,pacific
723,pacific
724,pacific
725,pacific
726,pacific
727,pacific
728,false
729,pacific
730,pacific
731,false
732,pacific
733,false
734,pacific
735,pacific
736,pacific
737,pacific
738,pacific
739,pacific
740,pacific
741,pacific
742,pacific
743,pacific
744,pacific
745,pacific
746,pacific
747,false
748,pacific
749,pacific
750,pacific
751,pacific
752,false
753,pacific
754,pacific
755,false
756,false
757,pacific
758,false
759,false
760,false
761,pacific
762,pacific
763,pacific
764,pacific
765,pacific
766,pacific
767,pacific
768,pacific
769,pacific
770,pacific
771,pacific
772,pacific
773,pacific
774,pacific
775,pacific
776,pacific
777,pacific
778,pacific
779,pacific
780,pacific
781,false
782,pacific
783,pacific
784,pacific
785,pacific
786,pacific
787,pacific
788,pacific
789,pacific
790,pacific
791,pacific
792,pacific
793,pacific
794,pacific
795,pacific
796,false
797,pacific
798,pacific
799,pacific
800,pacific
801,pacific
802,pacific
803,pacific
804,false
805,false
806,pacific
807,pacific
808,atlantic
809,atlantic
810,atlantic
811,atlantic
812,atlantic
813,atlantic
814,atlantic
815,indian
816,indian
817,indian
818,indian
819,indian
820,indian
821,indian
822,indian
823,indian
824,indian
825,indian
826,indian
827,indian
828,atlantic
829,atlantic
830,atlantic
831,atlantic
832,indian
833,indian
834,indian
835,false
836,false
837,false
838,false
839,false
840,false
841,false
842,false
843,false
844,false
845,false
846,false
847,false
848,false
849,false
850,false
851,false
852,false
853,false
854,false
855,false
856,false
857,false
858,false
859,false
860,false
861,false
862,false
863,false
864,false
865,false
866,false
867,false
868,false
869,false
870,false
871,false
872,false
873,false
874,false
875,false
876,false
877,indian
878,atlantic
879,atlantic
880,atlantic
881,atlantic
882,atlantic
883,atlantic
884,atlantic
885,atlantic
886,atlantic
887,atlantic
888,atlantic
889,atlantic
890,atlantic
891,atlantic
892,atlantic
893,atlantic
894,atlantic
895,atlantic
896,atlantic
897,false
898,atlantic
899,atlantic
900,atlantic
901,atlantic
902,atlantic
903,atlantic
904,atlantic
905,atlantic
906,atlantic
907,atlantic
908,atlantic
909,atlantic
910,atlantic
911,atlantic
912,indian
913,indian
914,indian
915,atlantic
916,atlantic
917,atlantic
918,atlantic
919,atlantic
920,atlantic
921,indian
922,atlantic
923,atlantic
924,atlantic
925,atlantic
926,atlantic
927,atlantic
928,atlantic
929,atlantic
930,atlantic
931,atlantic
932,atlantic
933,atlantic
934,atlantic
935,atlantic
936,atlantic
937,atlantic
938,atlantic
939,atlantic
940,atlantic
941,atlantic
942,atlantic
943,atlantic
944,atlantic
945,atlantic
946,atlantic
947,indian
948,indian
949,indian
950,atlantic
951,atlantic
952,atlantic
953,atlantic
954,indian
955,indian
956,indian
957,indian
958,indian
959,false
960,atlantic
961,atlantic
962,atlantic
963,atlantic
964,atlantic
965,atlantic
966,atlantic
967,atlantic
968,atlantic
969,atlantic
970,atlantic
971,atlantic
972,atlantic
973,atlantic
974,atlantic
975,atlantic
976,atlantic
977,atlantic
978,atlantic
979,atlantic
980,atlantic
981,atlantic
982,atlantic
983,false
984,false
985,pacific
986,false
987,false
988,false
989,false
990,false
991,false
992,false
993,false
994,false
995,atlantic
996,atlantic
997,false
998,false
999,false
1000,false
1001,false
1002,false
1003,false
1004,false
1005,false
1006,false
1007,false
1008,false
1009,false
1010,false
1011,false
1012,false
1013,false
1014,atlantic
1015,atlantic
1016,atlantic
1017,atlantic
1018,atlantic
1019,atlantic
1020,atlantic
1021,pacific
1022,false
1023,pacific
1024,false
1025,pacific
1026,false
1027,false
1028,false
1029,false
1030,false
1031,false
1032,false
1033,false
1034,false
1035,pacific
1036,pacific
1037,pacific
1038,pacific
1039,pacific
1040,pacific
1041,pacific
1042,pacific
1043,pacific
1044,pacific
1045,pacific
1046,pacific
1047,pacific
1048,pacific
1049,pacific
1050,pacific
1051,pacific
1052,pacific
1053,pacific
1054,pacific
1055,pacific
1056,pacific
1057,pacific
1058,pacific
1059,pacific
1060,pacific
1061,pacific
1062,pacific
1063,pacific
1064,pacific
1065,pacific
1066,pacific
1067,pacific
1068,pacific
1069,pacific
1070,pacific
1071,pacific
1072,pacific
1073,pacific
1074,pacific
1075,indian
1076,pacific
1077,pacific
1078,pacific
1079,pacific
1080,pacific
1081,pacific
1082,pacific
1083,pacific
1084,pacific
1085,pacific
1086,pacific
1087,pacific
1088,pacific
1089,pacific
1090,false
1091,pacific
1092,pacific
1093,false
1094,pacific
1095,pacific
1096,pacific
1097,pacific
1098,pacific
1099,pacific
1100,pacific
1101,false
1102,pacific
1103,pacific
1104,pacific
1105,indian
1106,pacific
1107,indian
1108,pacific
1109,pacific
1110,false
1111,pacific
1112,pacific
1113,false
1114,pacific
1115,false
1116,pacific
1117,pacific
1118,pacific
1119,false
1120,pacific
1121,false
1122,pacific
1123,false
1124,false
1125,pacific
1126,false
1127,false
1128,pacific
1129,pacific
1130,pacific
1131,pacific
1132,pacific
1133,false
1134,pacific
1135,false
1136,pacific
1137,pacific
1138,pacific
1139,pacific
1140,pacific
1141,pacific
1142,pacific
1143,pacific
1144,pacific
1145,pacific
1146,pacific
1147,pacific
1148,pacific
1149,pacific
1150,pacific
1151,pacific
1152,pacific
1153,pacific
1154,pacific
1155,pacific
1156,pacific
1157,pacific
1158,pacific
1159,pacific
1160,pacific
1161,pacific
1162,pacific
1163,pacific
1164,pacific
1165,pacific
1166,pacific
1167,pacific
1168,pacific
1169,pacific
1170,pacific
1171,pacific
1172,pacific
1173,pacific
1174,pacific
1175,pacific
1176,pacific
1177,pacific
1178,pacific
1179,pacific
1180,false
1181,pacific
1182,pacific
1183,pacific
1184,pacific
1185,false
1186,false
1187,pacific
1188,pacific
1189,atlantic
1190,atlantic
1191,atlantic
1192,atlantic
1193,atlantic
1194,atlantic
1195,atlantic
1196,indian
1197,indian
1198,indian
1199,indian
1200,indian
1201,indian
1202,indian
1203,indian
1204,indian
1205,indian
1206,indian
1207,atlantic
1208,atlantic
1209,atlantic
1210,atlantic
1211,indian
1212,indian
1213,indian
1214,indian
1215,indian
1216,indian
1217,indian
1218,indian
1219,false
1220,false
1221,false
1222,false
1223,false
1224,false
1225,false
1226,false
1227,false
1228,false
1229,false
1230,false
1231,false
1232,false
1233,false
1234,false
1235,false
1236,false
1237,false
1238,false
1239,false
1240,false
1241,false
1242,false
1243,false
1244,false
1245,false
1246,false
1247,false
1248,false
1249,false
1250,false
1251,false
1252,false
1253,false
1254,false
1255,false
1256,false
1257,false
1258,false
1259,false
1260,false
1261,false
1262,false
1263,false
1264,false
1265,false
1266,false
1267,false
1268,false
1269,false
1270,false
1271,false
1272,false
1273,false
1274,false
1275,false
1276,false
1277,atlantic
1278,atlantic
1279,atlantic
1280,atlantic
1281,atlantic
1282,indian
1283,atlantic
1284,atlantic
1285,atlantic
1286,atlantic
1287,atlantic
1288,atlantic
1289,atlantic
1290,atlantic
1291,atlantic
1292,atlantic
1293,atlantic
1294,atlantic
1295,atlantic
1296,atlantic
1297,atlantic
1298,indian
1299,indian
1300,atlantic
1301,atlantic
1302,indian
1303,indian
1304,indian
1305,atlantic
1306,atlantic
1307,atlantic
1308,atlantic
1309,atlantic
1310,atlantic
1311,atlantic
1312,atlantic
1313,atlantic
1314,atlantic
1315,atlantic
1316,atlantic
1317,atlantic
1318,atlantic
1319,atlantic
1320,atlantic
1321,atlantic
1322,atlantic
1323,atlantic
1324,atlantic
1325,atlantic
1326,atlantic
1327,atlantic
1328,atlantic
1329,atlantic
1330,atlantic
1331,atlantic
1332,atlantic
1333,atlantic
1334,indian
1335,indian
1336,indian
1337,atlantic
1338,atlantic
1339,atlantic
1340,atlantic
1341,atlantic
1342,atlantic
1343,indian
1344,false
1345,false
1346,atlantic
1347,atlantic
1348,atlantic
1349,atlantic
1350,atlantic
1351,atlantic
1352,atlantic
1353,atlantic
1354,atlantic
1355,atlantic
1356,atlantic
1357,atlantic
1358,atlantic
1359,atlantic
1360,atlantic
1361,atlantic
1362,atlantic
1363,false
1364,false
1365,false
1366,false
1367,false
1368,false
1369,false
1370,false
1371,false
1372,false
1373,false
1374,false
1375,false
1376,false
1377,false
1378,false
1379,false
1380,atlantic
1381,false
1382,false
1383,false
1384,false
1385,false
1386,false
1387,false
1388,false
1389,false
1390,false
1391,false
1392,atlantic
1393,atlantic
1394,atlantic
1395,atlantic
1396,atlantic
1397,pacific
1398,pacific
1399,pacific
1400,pacific
1401,false
1402,false
1403,false
1404,false
1405,false
1406,false
1407,atlantic
1408,atlantic
1409,atlantic
1410,pacific
1411,false
1412,pacific
1413,pacific
1414,pacific
1415,pacific
1416,pacific
1417,pacific
1418,pacific
1419,pacific
1420,pacific
1421,pacific
1422,pacific
1423,pacific
1424,pacific
1425,pacific
1426,pacific
1427,pacific
1428,pacific
1429,pacific
1430,pacific
1431,pacific
1432,pacific
1433,pacific
1434,pacific
1435,pacific
1436,pacific
1437,pacific
1438,pacific
1439,pacific
1440,pacific
1441,pacific
1442,pacific
1443,pacific
1444,pacific
1445,pacific
1446,pacific
1447,pacific
1448,pacific
1449,pacific
1450,pacific
1451,pacific
1452,pacific
1453,pacific
1454,pacific
1455,pacific
1456,pacific
1457,pacific
1458,pacific
1459,pacific
1460,pacific
1461,pacific
1462,pacific
1463,pacific
1464,pacific
1465,pacific
1466,pacific
1467,pacific
1468,pacific
1469,pacific
1470,pacific
1471,pacific
1472,pacific
1473,pacific
1474,pacific
1475,pacific
1476,false
1477,pacific
1478,false
1479,pacific
1480,pacific
1481,pacific
1482,pacific
1483,pacific
1484,pacific
1485,pacific
1486,pacific
1487,pacific
1488,pacific
1489,indian
1490,pacific
1491,pacific
1492,pacific
1493,pacific
1494,pacific
1495,pacific
1496,pacific
1497,pacific
1498,false
1499,false
1500,pacific
1501,pacific
1502,pacific
1503,pacific
1504,pacific
1505,false
1506,pacific
1507,false
1508,false
1509,pacific
1510,false
1511,pacific
1512,pacific
1513,pacific
1514,pacific
1515,pacific
1516,pacific
1517,pacific
1518,false
1519,pacific
1520,pacific
1521,pacific
1522,pacific
1523,pacific
1524,pacific
1525,pacific
1526,pacific
1527,pacific
1528,pacific
1529,pacific
1530,pacific
1531,pacific
1532,pacific
1533,pacific
1534,pacific
1535,pacific
1536,pacific
1537,pacific
1538,pacific
1539,pacific
1540,pacific
1541,pacific
1542,false
1543,pacific
1544,pacific
1545,pacific
1546,pacific
1547,false
1548,pacific
1549,pacific
1550,atlantic
1551,atlantic
1552,atlantic
1553,indian
1554,indian
1555,indian
1556,indian
1557,indian
1558,indian
1559,indian
1560,indian
1561,indian
1562,atlantic
1563,atlantic
1564,atlantic
1565,indian
1566,indian
1567,indian
1568,indian
1569,indian
1570,false
1571,false
1572,false
1573,false
1574,false
1575,false
1576,false
1577,false
1578,false
1579,false
1580,false
1581,false
1582,false
1583,false
1584,false
1585,false
1586,false
1587,false
1588,false
1589,false
1590,false
1591,false
1592,false
1593,false
1594,false
1595,false
1596,false
1597,false
1598,false
1599,false
1600,false
1601,false
1602,false
1603,false
1604,false
1605,false
1606,false
1607,false
1608,false
1609,false
1610,false
1611,false
1612,false
1613,false
1614,false
1615,false
1616,false
1617,pacific
1618,pacific
1619,indian
1620,atlantic
1621,atlantic
1622,atlantic
1623,atlantic
1624,atlantic
1625,atlantic
1626,atlantic
1627,atlantic
1628,atlantic
1629,indian
1630,atlantic
1631,atlantic
1632,atlantic
1633,atlantic
1634,atlantic
1635,atlantic
1636,atlantic
1637,atlantic
1638,atlantic
1639,atlantic
1640,atlantic
1641,atlantic
1642,atlantic
1643,atlantic
1644,atlantic
1645,atlantic
1646,atlantic
1647,atlantic
1648,atlantic
1649,atlantic
1650,atlantic
1651,atlantic
1652,atlantic
1653,atlantic
1654,indian
1655,indian
1656,indian
1657,atlantic
1658,atlantic
1659,atlantic
1660,atlantic
1661,atlantic
1662,atlantic
1663,atlantic
1664,atlantic
1665,atlantic
1666,atlantic
1667,atlantic
1668,atlantic
1669,atlantic
1670,atlantic
1671,atlantic
1672,atlantic
1673,atlantic
1674,atlantic
1675,atlantic
1676,atlantic
1677,atlantic
1678,atlantic
1679,atlantic
1680,atlantic
1681,atlantic
1682,atlantic
1683,atlantic
1684,atlantic
1685,atlantic
1686,atlantic
1687,atlantic
1688,atlantic
1689,atlantic
1690,atlantic
1691,indian
1692,atlantic
1693,atlantic
1694,atlantic
1695,atlantic
1696,indian
1697,false
1698,atlantic
1699,atlantic
1700,atlantic
1701,atlantic
1702,atlantic
1703,atlantic
1704,atlantic
1705,atlantic
1706,atlantic
1707,atlantic
1708,atlantic
1709,atlantic
1710,atlantic
1711,atlantic
1712,atlantic
1713,atlantic
1714,atlantic
1715,atlantic
1716,atlantic
1717,atlantic
1718,atlantic
1719,atlantic
1720,atlantic
1721,atlantic
1722,atlantic
1723,false
1724,pacific
1725,pacific
1726,pacific
1727,pacific
1728,false
1729,false
1730,false
1731,false
1732,false
1733,false
1734,false
1735,false
1736,false
1737,false
1738,false
1739,false
1740,false
1741,false
1742,false
1743,false
1744,false
1745,false
1746,atlantic
1747,atlantic
1748,atlantic
1749,atlantic
1750,atlantic
1751,atlantic
1752,pacific
1753,pacific
1754,pacific
1755,pacific
1756,pacific
1757,false
1758,pacific
1759,false
1760,false
1761,false
1762,atlantic
1763,atlantic
1764,atlantic
1765,atlantic
1766,pacific
1767,pacific
1768,false
1769,pacific
1770,pacific
1771,pacific
1772,pacific
1773,pacific
1774,pacific
1775,pacific
1776,pacific
1777,pacific
1778,pacific
1779,pacific
1780,pacific
1781,pacific
1782,pacific
1783,pacific
1784,pacific
1785,pacific
1786,pacific
1787,pacific
1788,pacific
1789,pacific
1790,pacific
1791,pacific
1792,pacific
1793,pacific
1794,pacific
1795,pacific
1796,pacific
1797,pacific
1798,pacific
1799,pacific
1800,pacific
1801,pacific
1802,pacific
1803,pacific
1804,pacific
1805,pacific
1806,pacific
1807,pacific
1808,pacific
1809,pacific
1810,pacific
1811,pacific
1812,pacific
1813,pacific
1814,pacific
1815,pacific
1816,pacific
1817,pacific
1818,pacific
1819,pacific
1820,pacific
1821,false
1822,pacific
1823,false
1824,pacific
1825,pacific
1826,pacific
1827,pacific
1828,pacific
1829,pacific
1830,pacific
1831,pacific
1832,pacific
1833,pacific
1834,pacific
1835,false
1836,pacific
1837,pacific
1838,pacific
1839,indian
1840,pacific
1841,pacific
1842,false
1843,pacific
1844,pacific
1845,pacific
1846,pacific
1847,pacific
1848,pacific
1849,pacific
1850,false
1851,pacific
1852,pacific
1853,pacific
1854,pacific
1855,pacific
1856,pacific
1857,pacific
1858,pacific
1859,false
1860,pacific
1861,false
1862,false
1863,false
1864,pacific
1865,pacific
1866,pacific
1867,pacific
1868,pacific
1869,false
1870,pacific
1871,pacific
1872,pacific
1873,pacific
1874,pacific
1875,pacific
1876,pacific
1877,pacific
1878,pacific
1879,pacific
1880,pacific
1881,pacific
1882,pacific
1883,pacific
1884,pacific
1885,pacific
1886,pacific
1887,pacific
1888,pacific
1889,false
1890,pacific
1891,pacific
1892,pacific
1893,pacific
1894,pacific
1895,pacific
1896,pacific
1897,pacific
1898,pacific
1899,pacific
1900,pacific
1901,pacific
1902,pacific
1903,pacific
1904,false
1905,pacific
1906,pacific
1907,pacific
1908,pacific
1909,pacific
1910,atlantic
1911,atlantic
1912,atlantic
1913,atlantic
1914,atlantic
1915,atlantic
1916,atlantic
1917,atlantic
1918,atlantic
1919,atlantic
1920,atlantic
1921,atlantic
1922,atlantic
1923,atlantic
1924,indian
1925,indian
1926,indian
1927,indian
1928,indian
1929,indian
1930,indian
1931,indian
1932,indian
1933,atlantic
1934,atlantic
1935,atlantic
1936,atlantic
1937,atlantic
1938,atlantic
1939,indian
1940,indian
1941,indian
1942,false
1943,false
1944,false
1945,false
1946,false
1947,false
1948,false
1949,false
1950,false
1951,false
1952,false
1953,false
1954,false
1955,false
1956,false
1957,false
1958,false
1959,false
1960,false
1961,false
1962,false
1963,false
1964,false
1965,false
1966,false
1967,false
1968,false
1969,false
1970,false
1971,false
1972,false
1973,false
1974,false
1975,false
1976,false
1977,false
1978,false
1979,false
1980,false
1981,false
1982,false
1983,false
1984,false
1985,false
1986,false
1987,false
1988,false
1989,false
1990,false
1991,false
1992,false
1993,pacific
1994,atlantic
1995,atlantic
1996,atlantic
1997,atlantic
1998,atlantic
1999,atlantic
2000,atlantic
2001,indian
2002,atlantic
2003,atlantic
2004,atlantic
2005,atlantic
2006,atlantic
2007,atlantic
2008,atlantic
2009,atlantic
2010,atlantic
2011,atlantic
2012,atlantic
2013,atlantic
2014,atlantic
2015,atlantic
2016,atlantic
2017,indian
2018,indian
2019,indian
2020,atlantic
2021,atlantic
2022,atlantic
2023,atlantic
2024,indian
2025,atlantic
2026,atlantic
2027,atlantic
2028,atlantic
2029,atlantic
2030,atlantic
2031,atlantic
2032,atlantic
2033,atlantic
2034,atlantic
2035,atlantic
2036,atlantic
2037,atlantic
2038,atlantic
2039,atlantic
2040,atlantic
2041,atlantic
2042,atlantic
2043,atlantic
2044,atlantic
2045,atlantic
2046,atlantic
2047,atlantic
2048,atlantic
2049,atlantic
2050,atlantic
2051,atlantic
2052,atlantic
2053,atlantic
2054,atlantic
2055,atlantic
2056,atlantic
2057,atlantic
2058,atlantic
2059,atlantic
2060,atlantic
2061,indian
2062,indian
2063,atlantic
2064,atlantic
2065,atlantic
2066,atlantic
2067,atlantic
2068,atlantic
2069,false
2070,atlantic
2071,atlantic
2072,atlantic
2073,atlantic
2074,atlantic
2075,atlantic
2076,atlantic
2077,atlantic
2078,atlantic
2079,atlantic
2080,atlantic
2081,atlantic
2082,atlantic
2083,atlantic
2084,atlantic
2085,atlantic
2086,atlantic
2087,atlantic
2088,atlantic
2089,atlantic
2090,pacific
2091,pacific
2092,pacific
2093,pacific
2094,false
2095,false
2096,false
2097,false
2098,false
2099,false
2100,false
2101,false
2102,false
2103,false
2104,false
2105,false
2106,false
2107,false
2108,false
2109,false
2110,false
2111,false
2112,false
2113,false
2114,false
2115,false
2116,false
2117,false
2118,false
2119,false
2120,false
2121,false
2122,false
2123,false
2124,atlantic
2125,atlantic
2126,atlantic
2127,atlantic
2128,atlantic
2129,pacific
2130,false
2131,false
2132,pacific
2133,pacific
2134,false
2135,false
2136,false
2137,false
2138,false
2139,atlantic
2140,atlantic
2141,atlantic
2142,pacific
2143,pacific
2144,pacific
2145,pacific
2146,pacific
2147,pacific
2148,pacific
2149,pacific
2150,pacific
2151,pacific
2152,pacific
2153,pacific
2154,pacific
2155,pacific
2156,pacific
2157,pacific
2158,pacific
2159,pacific
2160,pacific
2161,pacific
2162,pacific
2163,pacific
2164,pacific
2165,pacific
2166,pacific
2167,pacific
2168,pacific
2169,pacific
2170,pacific
2171,pacific
2172,pacific
2173,pacific
2174,pacific
2175,pacific
2176,pacific
2177,pacific
2178,pacific
2179,pacific
2180,pacific
2181,pacific
2182,pacific
2183,pacific
2184,pacific
2185,pacific
2186,pacific
2187,pacific
2188,pacific
2189,pacific
2190,pacific
2191,pacific
2192,indian
2193,pacific
2194,pacific
2195,pacific
2196,pacific
2197,false
2198,pacific
2199,pacific
2200,pacific
2201,pacific
2202,pacific
2203,pacific
2204,pacific
2205,pacific
2206,pacific
2207,pacific
2208,pacific
2209,pacific
2210,indian
2211,pacific
2212,pacific
2213,pacific
2214,pacific
2215,pacific
2216,indian
2217,pacific
2218,pacific
2219,pacific
2220,pacific
2221,pacific
2222,pacific
2223,pacific
2224,pacific
2225,pacific
