,ocean
6816,false
6817,false
6818,false
6819,false
6820,false
6821,false
6822,false
6823,false
6824,false
6825,false
6826,false
6827,pacific
6828,false
6829,false
6830,false
6831,false
6832,false
6833,false
6834,atlantic
6835,atlantic
6836,false
6837,false
6838,false
6839,atlantic
6840,atlantic
6841,pacific
6842,pacific
6843,atlantic
6844,false
6845,false
6846,false
6847,false
6848,false
6849,false
6850,false
6851,pacific
6852,false
6853,pacific
6854,pacific
6855,indian
6856,pacific
6857,pacific
6858,pacific
6859,pacific
6860,pacific
6861,pacific
6862,pacific
6863,pacific
6864,pacific
6865,pacific
6866,pacific
6867,pacific
6868,pacific
6869,pacific
6870,pacific
6871,pacific
6872,pacific
6873,false
6874,pacific
6875,pacific
6876,pacific
6877,pacific
6878,pacific
6879,false
6880,indian
6881,indian
6882,indian
6883,indian
6884,indian
6885,indian
6886,pacific
6887,indian
6888,pacific
6889,false
6890,pacific
6891,false
6892,pacific
6893,false
6894,false
6895,pacific
6896,false
6897,pacific
6898,pacific
6899,false
6900,pacific
6901,pacific
6902,false
6903,false
6904,false
6905,false
6906,false
6907,false
6908,atlantic
6909,atlantic
6910,atlantic
6911,atlantic
6912,atlantic
6913,atlantic
6914,pacific
6915,pacific
6916,pacific
6917,pacific
6918,pacific
6919,pacific
6920,indian
6921,indian
6922,indian
6923,indian
6924,atlantic
6925,false
6926,pacific
6927,pacific
6928,pacific
6929,pacific
6930,pacific
6931,pacific
6932,false
6933,false
6934,false
6935,false
6936,false
6937,false
6938,false
6939,false
6940,false
6941,false
6942,false
6943,false
6944,false
6945,false
6946,false
6947,false
6948,false
6949,false
6950,false
6951,false
6952,false
6953,false
6954,pacific
6955,pacific
6956,pacific
6957,pacific
6958,pacific
6959,pacific
6960,false
6961,false
6962,false
6963,pacific
6964,false
6965,pacific
6966,indian
6967,indian
6968,indian
6969,indian
6970,indian
6971,false
6972,pacific
6973,pacific
6974,pacific
6975,pacific
6976,pacific
6977,false
6978,false
6979,pacific
6980,false
6981,pacific
6982,pacific
6983,pacific
6984,pacific
6985,atlantic
6986,pacific
6987,pacific
6988,pacific
6989,false
6990,false
6991,false
6992,atlantic
6993,pacific
6994,indian
6995,pacific
6996,pacific
6997,pacific
6998,pacific
